"account.id","season","package","no.seats","location","section","price.level","total","multiple.subs"
"001i000000NuOHV","1995-1996","Full",1,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuOMV","2000-2001","Trio",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000Lhyat","2008-2009","Quartet",2,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000NuNXj","2008-2009","Quartet",1,"San Francisco","Premium Orchestra","1",0.5,"no"
"001i000000LhyWz","2010-2011","Full",2,"Peninsula","Orchestra","1",2,"no"
"001i000000LhyUo","1993-1994","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOQE","1995-1996","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOIU","1993-1994","Quartet",1,"San Francisco","Box","1",0.5,"no"
"001i000000LhyPI","2010-2011","Full",2,"Peninsula","Orchestra","1",2,"no"
"001i000000LhyPs","2005-2006","Full",2,"Berkeley Saturday","Balcony Rear","4",2,"no"
"001i000000NuOWu","2001-2002","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhyPt","1993-1994","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyZH","1997-1998","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOrN","2009-2010","Quartet CC",3,"Contra Costa","Premium Orchestra","1",1.5,"no"
"001i000000LhyQ3","2000-2001","Full",4,"San Francisco","Orchestra","2",4,"no"
"001i000000NuNe0","1998-1999","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuPfO","2002-2003","Full",1,"Peninsula","",NA,1,"no"
"001i000000LhyUw","2008-2009","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuR8C","2013-2014","Full",2,"San Francisco",NA,"1",2,"no"
"001i000000NuOFX","2008-2009","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000NuOFX","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOnC","1998-1999","Full",1,"Peninsula","Balcony","4",1,"no"
"001i000000LhyWM","1993-1994","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyQ6","2005-2006","Quartet",2,"San Francisco","Box","1",1,"no"
"001i000000NuNoy","2000-2001","Quartet",1,"Berkeley Sunday","Balcony Rear","4",0.5,"no"
"001i000000LhyUj","1996-1997","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOCs","1994-1995","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000LhyTK","2011-2012","Full",2,"Berkeley Sunday","Balcony Rear","4",2,"no"
"001i000000LhyQV","1994-1995","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000LhyXF","2001-2002","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuP2Z","1998-1999","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuOxj","2004-2005","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuQ71","2009-2010","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000LhyV8","2012-2013","Full",2,"Berkeley Saturday","Orchestra","0",2,"no"
"001i000000LhyVx","2006-2007","Quartet",2,"San Francisco","Orchestra","2",1,"no"
"001i000000LhyUs","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNvo","1995-1996","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyQh","1994-1995","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOr0","1997-1998","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuOAp","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuO9c","1994-1995","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuOpz","1998-1999","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOse","1998-1999","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000Lhych","2013-2014","Full",1,"San Francisco",NA,"1",1,"no"
"001i000000LhyWs","2007-2008","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000NuNVm","2003-2004","Trio",1,"Peninsula","",NA,0.5,"no"
"001i000000NuNY1","2001-2002","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhycC","2009-2010","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNt6","1994-1995","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyRu","2003-2004","Trio",1,"Berkeley Saturday","",NA,0.5,"no"
"001i000000LhyZE","1995-1996","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOCM","1994-1995","Quartet",1,"San Francisco","Dress Circle","3",0.5,"no"
"001i000000NuOo7","1996-1997","Full",3,"Berkeley Sunday","Balcony Rear","4",3,"no"
"001i000000NuO8P","1995-1996","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000LhyZI","2001-2002","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000Lhyb2","2012-2013","Full",2,"Berkeley Saturday","Orchestra","0",2,"no"
"001i000000LhyQw","2013-2014","Full",1,"Peninsula",NA,"2",1,"no"
"001i000000NuPSl","2001-2002","Quartet CC",2,"Contra Costa","Balcony","4",1,"no"
"001i000000Lhybu","2011-2012","Trio",1,"Peninsula","Orchestra","0",0.5,"no"
"001i000000LhySU","1994-1995","Full",1,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuOOQ","1994-1995","Quartet",2,"San Francisco","Dress Circle","3",1,"no"
"001i000000NuPUA","2001-2002","Trio",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000LhyXE","2006-2007","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuOVj","1995-1996","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuOY7","1994-1995","Quartet",1,"Peninsula","Orchestra","2",0.5,"no"
"001i000000NuO0Z","1993-1994","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000Lhyd1","2002-2003","Quartet",1,"San Francisco","",NA,0.5,"no"
"001i000000LhyX6","2013-2014","Full",1,"San Francisco",NA,"4",1,"no"
"001i000000NuNuQ","2009-2010","Quartet CC",2,"Contra Costa","Premium Orchestra","1",1,"no"
"001i000000Lhydp","2013-2014","Trio B",4,"Peninsula",NA,"1",2,"yes"
"001i000000NuPSS","2005-2006","Full",1,"San Francisco","Balcony","4",1,"no"
"001i000000LhyRT","2013-2014","Full",2,"Berkeley Sunday",NA,"0",2,"no"
"001i000000NuRSz","1995-1996","Full",1,"San Francisco","Box","1",1,"no"
"001i000000NuObU","2001-2002","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhydD","2008-2009","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000LhyTA","2012-2013","Trio A",2,"Berkeley Saturday","Orchestra","1",1,"no"
"001i000000NuO9s","1999-2000","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOx9","1997-1998","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhySo","1997-1998","Full",4,"Berkeley Saturday","Orchestra","2",4,"no"
"001i000000NuOEt","1998-1999","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuQvc","2010-2011","CYO",2,"Berkeley Sunday","","3",1,"no"
"001i000000LhyV2","2005-2006","Full",2,"Berkeley Saturday","Orchestra Front","1",2,"no"
"001i000000NuOmu","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuOX9","1994-1995","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000NuO18","1994-1995","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuO92","2001-2002","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000LhyUx","2001-2002","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuO5z","2010-2011","Quartet A",1,"Berkeley Saturday","Orchestra","0",0.5,"no"
"001i000000NuNZe","1994-1995","Full",2,"Berkeley Saturday","Balcony Rear","4",2,"no"
"001i000000NuOhC","1996-1997","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNtP","1994-1995","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuOsI","1998-1999","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNpc","1999-2000","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyTr","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000LhyXi","1995-1996","Full",4,"Berkeley Saturday","Orchestra","2",4,"no"
"001i000000Lhya6","2007-2008","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000LhyPW","2000-2001","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000Lhydf","1994-1995","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyUh","2006-2007","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000NuODw","1998-1999","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuOQe","2006-2007","",2,"","",NA,1,"no"
"001i000000NuNy0","1994-1995","Full",2,"Contra Costa","Balcony","4",2,"no"
"001i000000LhyQ0","2008-2009","Trio",4,"San Francisco","Box","1",2,"no"
"001i000000LhyTs","2006-2007","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000LhyVz","2010-2011","Quartet B",2,"Berkeley Saturday","Balcony Rear","4",1,"no"
"001i000000LhydD","1993-1994","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuPpd","2003-2004","Trio",1,"Peninsula","",NA,0.5,"no"
"001i000000NuOMK","1999-2000","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuP6J","2000-2001","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNvJ","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuOW1","1997-1998","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000LhyTJ","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOk9","2005-2006","Full",2,"Peninsula","Orchestra Front","1",2,"no"
"001i000000NuPeB","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuPP2","2000-2001","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOYp","1995-1996","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000Lhyd1","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOBc","1998-1999","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuOjp","2005-2006","Full",1,"Peninsula","Orchestra Front","1",1,"no"
"001i000000NuP2I","1998-1999","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuRWV","1999-2000","Full",3,"Berkeley Saturday","Orchestra","2",3,"no"
"001i000000NuOCa","1998-1999","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyTR","1995-1996","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOOp","1995-1996","Full",2,"Berkeley Sunday","Balcony Rear","4",2,"no"
"001i000000LhybY","1996-1997","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyPm","1998-1999","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuNoE","1994-1995","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyZ7","2004-2005","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuOhJ","1998-1999","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuQVj","2008-2009","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuNqT","2001-2002","Quartet",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuNtv","1998-1999","Quartet",2,"Berkeley Saturday","Orchestra","2",1,"no"
"001i000000NuNgP","2000-2001","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuO6v","1998-1999","Full",4,"San Francisco","Orchestra","2",4,"no"
"001i000000NuOpC","2001-2002","Quartet",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuOGW","1993-1994","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuP0j","2002-2003","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuNs8","1993-1994","Quartet",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuOKL","1993-1994","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuQcl","1998-1999","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNyp","1993-1994","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000LhyVw","2013-2014","Full",1,"Berkeley Sunday",NA,"1",1,"no"
"001i000000LhyVk","2013-2014","Trio A",2,"San Francisco",NA,"1",1,"no"
"001i000000LhyYP","2001-2002","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuON7","1998-1999","Full",1,"Santa Rosa","Santa Rosa","0",1,"no"
"001i000000NuOMo","1996-1997","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000LhySS","2002-2003","Quartet",1,"Berkeley Sunday","",NA,0.5,"no"
"001i000000NuP49","2012-2013","Full",2,"Berkeley Sunday","Orchestra","0",2,"no"
"001i000000NuOsZ","1998-1999","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNwN","1999-2000","Full",1,"Santa Rosa","Orchestra","2",1,"no"
"001i000000NuOt2","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000LhyaA","2003-2004","Trio",1,"San Francisco","",NA,0.5,"no"
"001i000000NuP9A","1999-2000","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuNw5","2000-2001","Trio",2,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuP9C","2007-2008","Quartet CC",2,"Contra Costa","Premium Orchestra","1",1,"no"
"001i000000NuO4g","1997-1998","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNUX","1995-1996","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuP9B","2009-2010","Trio",2,"Berkeley Saturday","Premium Orchestra","1",1,"no"
"001i000000LhyWD","2013-2014","Trio A",2,"Berkeley Sunday",NA,"1",1,"no"
"001i000000NuOAB","1997-1998","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuPAK","2000-2001","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000NuODc","1996-1997","Full",1,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuNmw","1996-1997","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000LhyWE","2008-2009","Full",2,"Berkeley Saturday","Premium Orchestra","1",2,"no"
"001i000000NuOxU","2003-2004","Full",1,"Berkeley Saturday","",NA,1,"no"
"001i000000NuP6P","1998-1999","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNkx","1994-1995","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuNYI","2008-2009","Full",1,"Peninsula","Premium Orchestra","1",1,"no"
"001i000000LhycF","2005-2006","Full",1,"Peninsula","Orchestra Front","1",1,"no"
"001i000000LhyQy","2008-2009","Full",2,"San Francisco","Premium Orchestra","1",2,"no"
"001i000000LhyVU","2013-2014","Full",2,"Berkeley Saturday",NA,"0",2,"no"
"001i000000NuNow","2009-2010","Full",1,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000NuO6n","2010-2011","Quartet A",1,"San Francisco","Orchestra","0",0.5,"no"
"001i000000LhyXC","2013-2014","Trio B",2,"Berkeley Saturday",NA,"0",1,"no"
"001i000000NuOyw","2008-2009","Full",1,"San Francisco","Premium Orchestra","1",1,"no"
"001i000000LhyRh","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000LhyYB","2009-2010","Quartet",1,"Berkeley Sunday","Premium Orchestra","1",0.5,"no"
"001i000000NuNmy","1995-1996","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000LhydG","2003-2004","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuPgS","2002-2003","Trio",1,"Peninsula","",NA,0.5,"no"
"001i000000LhySl","2010-2011","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuOfZ","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000Lhyc5","2006-2007","Quartet",1,"Berkeley Saturday","Balcony Front","3",0.5,"no"
"001i000000Lhybn","1996-1997","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000LhySO","1993-1994","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuOL5","2005-2006","Full",2,"Peninsula","Orchestra Front","1",2,"no"
"001i000000NuOr6","2000-2001","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuOHL","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNou","2000-2001","Trio",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000LhyYf","2003-2004","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNvc","1993-1994","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000LhyQ8","1998-1999","Full",4,"San Francisco","Orchestra","2",4,"no"
"001i000000NuNvP","1995-1996","Quartet",2,"San Francisco","Orchestra","2",1,"no"
"001i000000NuOmC","1999-2000","Quartet",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000LhySJ","2008-2009","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuNvF","1996-1997","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuO8i","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuOaE","1995-1996","Full",1,"San Francisco","Box","1",1,"no"
"001i000000NuP4f","2005-2006","Full",2,"San Francisco","Orchestra Rear","2",2,"no"
"001i000000NuOSI","1994-1995","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000NuNZ7","2000-2001","Quartet CC",1,"Contra Costa","Balcony","4",0.5,"no"
"001i000000LhySJ","1993-1994","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOGM","1998-1999","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyUq","2001-2002","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyY9","2003-2004","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuOd7","1995-1996","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuNvq","2012-2013","Trio B",1,"Peninsula","Orchestra","1",0.5,"no"
"001i000000NuOXM","1993-1994","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuOt2","2001-2002","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuOxj","2002-2003","Full",1,"Peninsula","",NA,1,"no"
"001i000000NuOJh","2000-2001","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuNkJ","2011-2012","Trio",2,"Berkeley Sunday","Orchestra","0",1,"no"
"001i000000Lhyaw","2006-2007","Trio",2,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuOgD","1996-1997","Full",1,"Contra Costa","Balcony","4",1,"no"
"001i000000NuPEk","2000-2001","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000LhyVF","2001-2002","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhyUo","2012-2013","Full",2,"Peninsula","Orchestra","0",2,"no"
"001i000000Lhyad","2013-2014","Trio A",1,"Berkeley Saturday",NA,"0",0.5,"no"
"001i000000LhyWB","2005-2006","Full",1,"Berkeley Sunday","Balcony Front","3",1,"no"
"001i000000NuPFD","2000-2001","Quartet CC",1,"Contra Costa","Orchestra","2",0.5,"no"
"001i000000NuOZQ","2012-2013","Full",3,"Berkeley Saturday","Orchestra","1",3,"no"
"001i000000NuOCa","2003-2004","Quartet CC",1,"Contra Costa","",NA,0.5,"no"
"001i000000NuOXG","2008-2009","Full",1,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000NuOn5","2001-2002","Trio",1,"San Francisco","Balcony","4",0.5,"no"
"001i000000LhycV","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyZC","2013-2014","Trio A",2,"Berkeley Saturday",NA,"2",1,"no"
"001i000000NuPhA","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000NuNmz","2000-2001","Full",2,"San Francisco","Balcony","4",2,"no"
"001i000000LhyTu","2006-2007","Quartet",2,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000LhyaZ","2006-2007","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOEA","1998-1999","Full",2,"Berkeley Saturday","Balcony Front","3",2,"no"
"001i000000NuOZB","1995-1996","Quartet",1,"Berkeley Sunday","Balcony Front","3",0.5,"no"
"001i000000NuNmg","1996-1997","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuNvd","1994-1995","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000NuNWA","1995-1996","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuOh7","1995-1996","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuPC2","2000-2001","Quartet CC",1,"Contra Costa","Balcony","4",0.5,"no"
"001i000000NuOQ6","2000-2001","Quartet",2,"Peninsula","Orchestra","2",1,"no"
"001i000000LhyWb","2005-2006","Trio",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000LhyQ0","2010-2011","Full",4,"San Francisco","Box","1",4,"no"
"001i000000NuOQV","2010-2011","Full",5,"Berkeley Sunday","Orchestra","0",5,"yes"
"001i000000NuOyO","2000-2001","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000LhyWI","2005-2006","Full",2,"Berkeley Sunday","Orchestra Front","1",2,"no"
"001i000000LhydT","2002-2003","Full",1,"Berkeley Sunday","",NA,1,"no"
"001i000000LhyTr","2011-2012","Full",2,"San Francisco","Orchestra","0",2,"no"
"001i000000LhySo","2008-2009","Full",4,"Berkeley Saturday","Premium Orchestra","1",4,"no"
"001i000000NuOpt","1997-1998","Full",2,"Santa Rosa","Orchestra","2",2,"no"
"001i000000NuPB1","1999-2000","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNcp","1997-1998","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000NuRR2","2012-2013","Trio B",2,"San Francisco","Orchestra","2",1,"no"
"001i000000Lhycf","2001-2002","Full",2,"Peninsula","Balcony","4",2,"no"
"001i000000LhydT","2011-2012","Full",1,"Berkeley Sunday","Balcony Rear","4",1,"no"
"001i000000NuOsQ","2001-2002","Full",1,"San Francisco","Orchestra","2",1,"no"
"001i000000NuNsK","2000-2001","Quartet CC",2,"Contra Costa","Orchestra","2",1,"no"
"001i000000LhyaA","2012-2013","Trio A",2,"San Francisco","Dress Circle","2",1,"no"
"001i000000NuO4x","1993-1994","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuNyN","1998-1999","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuOhW","1995-1996","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhyPb","2012-2013","Trio A",2,"Berkeley Saturday","Orchestra","0",1,"no"
"001i000000NuQAd","2008-2009","Full",2,"Berkeley Sunday","Premium Orchestra","1",2,"no"
"001i000000LhySe","2012-2013","Full",2,"San Francisco","Orchestra","0",2,"no"
"001i000000LhyZU","2010-2011","Full",2,"San Francisco","Orchestra","1",2,"no"
"001i000000Lhydz","2001-2002","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000NuNY7","2004-2005","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuPGF","2000-2001","Quartet",1,"San Francisco","Dress Circle","3",0.5,"no"
"001i000000NuNtu","1997-1998","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000Lhybf","2006-2007","Full",1,"Berkeley Sunday","Premium Orchestra","1",1,"no"
"001i000000NuOqO","2000-2001","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuP6j","1998-1999","Full",1,"Orange County","Orchestra","2",1,"no"
"001i000000NuPDO","2001-2002","Full",2,"San Francisco","Dress Circle","3",2,"no"
"001i000000NuNtY","1999-2000","Full",2,"Berkeley Saturday","Orchestra","2",2,"no"
"001i000000LhybO","2005-2006","Trio",2,"Berkeley Saturday","Balcony Rear","4",1,"no"
"001i000000LhySm","2008-2009","Full",2,"San Francisco","Premium Orchestra","1",2,"no"
"001i000000NuObN","2000-2001","Full",2,"Peninsula","Orchestra","2",2,"no"
"001i000000LhyQ0","2011-2012","Full",4,"San Francisco","Boxes House Left","1",4,"no"
"001i000000NuO1J","1998-1999","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuQru","2012-2013","Trio B",2,"San Francisco","Orchestra","1",1,"no"
"001i000000NuOD9","1995-1996","Full",2,"Contra Costa","Orchestra","2",2,"no"
"001i000000NuR6A","2011-2012","Quartet",1,"San Francisco","Floor","1",0.5,"no"
"001i000000NuP0R","2000-2001","Trio",2,"Peninsula","Orchestra","2",1,"no"
"001i000000NuOur","1999-2000","Full",4,"Berkeley Sunday","Orchestra","2",4,"no"
"001i000000LhyWK","2011-2012","Full",1,"San Francisco","Dress Circle","2",1,"no"
"001i000000NuO3g","1997-1998","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuO4J","2002-2003","Full",1,"San Francisco","",NA,1,"no"
"001i000000NuNu0","1999-2000","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuOvZ","1997-1998","Quartet",2,"San Francisco","Balcony","4",1,"no"
"001i000000Lhyda","2008-2009","Trio",2,"Berkeley Saturday","Premium Orchestra","1",1,"no"
"001i000000LhyUv","2001-2002","Full",2,"Berkeley Sunday","Balcony Front","3",2,"no"
"001i000000NuOIu","1997-1998","Full",1,"Berkeley Sunday","Orchestra","2",1,"no"
"001i000000NuPxf","2004-2005","Trio",1,"San Francisco","",NA,0.5,"no"
"001i000000NuOZh","2006-2007","Full",2,"San Francisco","Premium Orchestra","1",2,"no"
"001i000000NuQbt","2009-2010","Trio",2,"Berkeley Saturday","Balcony Front","3",1,"no"
"001i000000NuObz","1997-1998","Quartet",1,"San Francisco","Orchestra","2",0.5,"no"
"001i000000NuP19","2000-2001","Full",1,"Peninsula","Orchestra Rear","2",1,"no"
"001i000000NuOLO","1995-1996","Full",2,"Santa Rosa","Balcony","4",2,"no"
"001i000000NuNZz","1998-1999","Full",1,"Contra Costa","Orchestra","2",1,"no"
"001i000000NuPEr","2000-2001","Full",2,"Orange County","Orchestra","2",2,"no"
"001i000000NuNlh","1994-1995","Full",2,"San Francisco","Orchestra","2",2,"no"
"001i000000NuQvN","2010-2011","Quartet A",2,"Berkeley Saturday","Orchestra","0",1,"no"
"001i000000LhyWo","2004-2005","Quartet",1,"Berkeley Sunday","",NA,0.5,"no"
"001i000000NuOal","1994-1995","Full",1,"Peninsula","Orchestra","2",1,"no"
"001i000000Lhyae","2012-2013","Full",2,"Peninsula","Orchestra","1",2,"no"
"001i000000NuQZH","2010-2011","Quartet CC",2,"Contra Costa","Orchestra","0",1,"no"
"001i000000NuOk9","2007-2008","Full",2,"Peninsula","Premium Orchestra","1",2,"no"
"001i000000NuOuL","2001-2002","Full",3,"Berkeley Saturday","Orchestra","2",3,"no"
"001i000000LhyQx","2001-2002","Full",2,"Berkeley Sunday","Orchestra","2",2,"no"
"001i000000NuNWQ","1999-2000","Quartet",2,"Berkeley Saturday","Balcony Rear","4",1,"no"
