"account.id","2010-2011","2011-2012","2012-2013","2013-2014","2014-2015","L2010-2011","L2011-2012","L2012-2013","L2013-2014","L2014-2015"
"001i000000NuQj5","001i000000NuQj52010-2011","001i000000NuQj52011-2012","001i000000NuQj52012-2013","001i000000NuQj52013-2014","001i000000NuQj52014-2015",1,1,1,1,0
"001i000000NuQj6","001i000000NuQj62010-2011","001i000000NuQj62011-2012","001i000000NuQj62012-2013","001i000000NuQj62013-2014","001i000000NuQj62014-2015",1,1,1,1,0
"001i000000NuQj7","001i000000NuQj72010-2011","001i000000NuQj72011-2012","001i000000NuQj72012-2013","001i000000NuQj72013-2014","001i000000NuQj72014-2015",1,1,1,1,0
"001i000000NuQj8","001i000000NuQj82010-2011","001i000000NuQj82011-2012","001i000000NuQj82012-2013","001i000000NuQj82013-2014","001i000000NuQj82014-2015",1,1,1,1,0
"001i000000NuQj9","001i000000NuQj92010-2011","001i000000NuQj92011-2012","001i000000NuQj92012-2013","001i000000NuQj92013-2014","001i000000NuQj92014-2015",1,1,1,1,0
"001i000000NuQjA","001i000000NuQjA2010-2011","001i000000NuQjA2011-2012","001i000000NuQjA2012-2013","001i000000NuQjA2013-2014","001i000000NuQjA2014-2015",1,1,1,1,0
"001i000000NuQjB","001i000000NuQjB2010-2011","001i000000NuQjB2011-2012","001i000000NuQjB2012-2013","001i000000NuQjB2013-2014","001i000000NuQjB2014-2015",1,1,1,1,0
"001i000000NuQjC","001i000000NuQjC2010-2011","001i000000NuQjC2011-2012","001i000000NuQjC2012-2013","001i000000NuQjC2013-2014","001i000000NuQjC2014-2015",1,1,1,1,0
"001i000000NuQjD","001i000000NuQjD2010-2011","001i000000NuQjD2011-2012","001i000000NuQjD2012-2013","001i000000NuQjD2013-2014","001i000000NuQjD2014-2015",1,1,1,1,0
"001i000000NuQjE","001i000000NuQjE2010-2011","001i000000NuQjE2011-2012","001i000000NuQjE2012-2013","001i000000NuQjE2013-2014","001i000000NuQjE2014-2015",1,1,1,1,0
"001i000000NuQjF","001i000000NuQjF2010-2011","001i000000NuQjF2011-2012","001i000000NuQjF2012-2013","001i000000NuQjF2013-2014","001i000000NuQjF2014-2015",1,1,1,1,0
"001i000000NuQjG","001i000000NuQjG2010-2011","001i000000NuQjG2011-2012","001i000000NuQjG2012-2013","001i000000NuQjG2013-2014","001i000000NuQjG2014-2015",1,1,1,1,0
"001i000000NuQjH","001i000000NuQjH2010-2011","001i000000NuQjH2011-2012","001i000000NuQjH2012-2013","001i000000NuQjH2013-2014","001i000000NuQjH2014-2015",1,1,1,1,0
"001i000000NuQjI","001i000000NuQjI2010-2011","001i000000NuQjI2011-2012","001i000000NuQjI2012-2013","001i000000NuQjI2013-2014","001i000000NuQjI2014-2015",1,1,1,1,0
"001i000000NuQjJ","001i000000NuQjJ2010-2011","001i000000NuQjJ2011-2012","001i000000NuQjJ2012-2013","001i000000NuQjJ2013-2014","001i000000NuQjJ2014-2015",1,1,1,1,0
"001i000000NuQjK","001i000000NuQjK2010-2011","001i000000NuQjK2011-2012","001i000000NuQjK2012-2013","001i000000NuQjK2013-2014","001i000000NuQjK2014-2015",1,1,1,1,0
"001i000000NuQjL","001i000000NuQjL2010-2011","001i000000NuQjL2011-2012","001i000000NuQjL2012-2013","001i000000NuQjL2013-2014","001i000000NuQjL2014-2015",1,1,1,1,0
"001i000000NuQjM","001i000000NuQjM2010-2011","001i000000NuQjM2011-2012","001i000000NuQjM2012-2013","001i000000NuQjM2013-2014","001i000000NuQjM2014-2015",1,1,1,1,0
"001i000000NuQjN","001i000000NuQjN2010-2011","001i000000NuQjN2011-2012","001i000000NuQjN2012-2013","001i000000NuQjN2013-2014","001i000000NuQjN2014-2015",1,1,1,1,0
"001i000000NuQjO","001i000000NuQjO2010-2011","001i000000NuQjO2011-2012","001i000000NuQjO2012-2013","001i000000NuQjO2013-2014","001i000000NuQjO2014-2015",1,1,1,1,0
"001i000000NuQjP","001i000000NuQjP2010-2011","001i000000NuQjP2011-2012","001i000000NuQjP2012-2013","001i000000NuQjP2013-2014","001i000000NuQjP2014-2015",1,1,1,1,0
"001i000000NuQjQ","001i000000NuQjQ2010-2011","001i000000NuQjQ2011-2012","001i000000NuQjQ2012-2013","001i000000NuQjQ2013-2014","001i000000NuQjQ2014-2015",1,1,1,1,0
"001i000000NuQjR","001i000000NuQjR2010-2011","001i000000NuQjR2011-2012","001i000000NuQjR2012-2013","001i000000NuQjR2013-2014","001i000000NuQjR2014-2015",1,1,1,1,0
"001i000000NuQjS","001i000000NuQjS2010-2011","001i000000NuQjS2011-2012","001i000000NuQjS2012-2013","001i000000NuQjS2013-2014","001i000000NuQjS2014-2015",1,1,1,1,0
"001i000000NuQjT","001i000000NuQjT2010-2011","001i000000NuQjT2011-2012","001i000000NuQjT2012-2013","001i000000NuQjT2013-2014","001i000000NuQjT2014-2015",1,1,1,1,0
"001i000000NuQjU","001i000000NuQjU2010-2011","001i000000NuQjU2011-2012","001i000000NuQjU2012-2013","001i000000NuQjU2013-2014","001i000000NuQjU2014-2015",1,1,1,1,0
"001i000000NuQjV","001i000000NuQjV2010-2011","001i000000NuQjV2011-2012","001i000000NuQjV2012-2013","001i000000NuQjV2013-2014","001i000000NuQjV2014-2015",1,1,1,1,0
"001i000000NuQjW","001i000000NuQjW2010-2011","001i000000NuQjW2011-2012","001i000000NuQjW2012-2013","001i000000NuQjW2013-2014","001i000000NuQjW2014-2015",1,1,1,1,0
"001i000000NuQjX","001i000000NuQjX2010-2011","001i000000NuQjX2011-2012","001i000000NuQjX2012-2013","001i000000NuQjX2013-2014","001i000000NuQjX2014-2015",1,1,1,1,0
"001i000000NuQjY","001i000000NuQjY2010-2011","001i000000NuQjY2011-2012","001i000000NuQjY2012-2013","001i000000NuQjY2013-2014","001i000000NuQjY2014-2015",1,1,1,1,0
"001i000000NuQjZ","001i000000NuQjZ2010-2011","001i000000NuQjZ2011-2012","001i000000NuQjZ2012-2013","001i000000NuQjZ2013-2014","001i000000NuQjZ2014-2015",1,1,1,1,0
"001i000000NuQja","001i000000NuQja2010-2011","001i000000NuQja2011-2012","001i000000NuQja2012-2013","001i000000NuQja2013-2014","001i000000NuQja2014-2015",1,1,1,1,0
"001i000000NuQjb","001i000000NuQjb2010-2011","001i000000NuQjb2011-2012","001i000000NuQjb2012-2013","001i000000NuQjb2013-2014","001i000000NuQjb2014-2015",1,1,1,1,0
"001i000000NuQjc","001i000000NuQjc2010-2011","001i000000NuQjc2011-2012","001i000000NuQjc2012-2013","001i000000NuQjc2013-2014","001i000000NuQjc2014-2015",1,1,1,1,0
"001i000000NuQjd","001i000000NuQjd2010-2011","001i000000NuQjd2011-2012","001i000000NuQjd2012-2013","001i000000NuQjd2013-2014","001i000000NuQjd2014-2015",1,1,1,1,0
"001i000000NuQje","001i000000NuQje2010-2011","001i000000NuQje2011-2012","001i000000NuQje2012-2013","001i000000NuQje2013-2014","001i000000NuQje2014-2015",1,1,1,1,0
"001i000000NuQjf","001i000000NuQjf2010-2011","001i000000NuQjf2011-2012","001i000000NuQjf2012-2013","001i000000NuQjf2013-2014","001i000000NuQjf2014-2015",1,1,1,1,0
"001i000000NuQjg","001i000000NuQjg2010-2011","001i000000NuQjg2011-2012","001i000000NuQjg2012-2013","001i000000NuQjg2013-2014","001i000000NuQjg2014-2015",1,1,1,1,0
"001i000000NuQjh","001i000000NuQjh2010-2011","001i000000NuQjh2011-2012","001i000000NuQjh2012-2013","001i000000NuQjh2013-2014","001i000000NuQjh2014-2015",1,1,1,1,0
"001i000000NuQji","001i000000NuQji2010-2011","001i000000NuQji2011-2012","001i000000NuQji2012-2013","001i000000NuQji2013-2014","001i000000NuQji2014-2015",1,1,1,1,0
"001i000000NuQjj","001i000000NuQjj2010-2011","001i000000NuQjj2011-2012","001i000000NuQjj2012-2013","001i000000NuQjj2013-2014","001i000000NuQjj2014-2015",1,1,1,1,0
"001i000000NuQjk","001i000000NuQjk2010-2011","001i000000NuQjk2011-2012","001i000000NuQjk2012-2013","001i000000NuQjk2013-2014","001i000000NuQjk2014-2015",1,1,1,1,0
"001i000000NuQjl","001i000000NuQjl2010-2011","001i000000NuQjl2011-2012","001i000000NuQjl2012-2013","001i000000NuQjl2013-2014","001i000000NuQjl2014-2015",1,1,1,1,0
"001i000000NuQjm","001i000000NuQjm2010-2011","001i000000NuQjm2011-2012","001i000000NuQjm2012-2013","001i000000NuQjm2013-2014","001i000000NuQjm2014-2015",1,1,1,1,0
"001i000000NuQjn","001i000000NuQjn2010-2011","001i000000NuQjn2011-2012","001i000000NuQjn2012-2013","001i000000NuQjn2013-2014","001i000000NuQjn2014-2015",1,1,1,1,0
"001i000000NuQjo","001i000000NuQjo2010-2011","001i000000NuQjo2011-2012","001i000000NuQjo2012-2013","001i000000NuQjo2013-2014","001i000000NuQjo2014-2015",1,1,1,1,0
"001i000000NuQjp","001i000000NuQjp2010-2011","001i000000NuQjp2011-2012","001i000000NuQjp2012-2013","001i000000NuQjp2013-2014","001i000000NuQjp2014-2015",1,1,1,1,0
"001i000000NuQjq","001i000000NuQjq2010-2011","001i000000NuQjq2011-2012","001i000000NuQjq2012-2013","001i000000NuQjq2013-2014","001i000000NuQjq2014-2015",1,1,1,1,0
"001i000000NuQjr","001i000000NuQjr2010-2011","001i000000NuQjr2011-2012","001i000000NuQjr2012-2013","001i000000NuQjr2013-2014","001i000000NuQjr2014-2015",1,1,1,1,0
"001i000000NuQjs","001i000000NuQjs2010-2011","001i000000NuQjs2011-2012","001i000000NuQjs2012-2013","001i000000NuQjs2013-2014","001i000000NuQjs2014-2015",1,1,1,1,0
"001i000000NuQjt","001i000000NuQjt2010-2011","001i000000NuQjt2011-2012","001i000000NuQjt2012-2013","001i000000NuQjt2013-2014","001i000000NuQjt2014-2015",1,1,1,1,0
"001i000000NuQju","001i000000NuQju2010-2011","001i000000NuQju2011-2012","001i000000NuQju2012-2013","001i000000NuQju2013-2014","001i000000NuQju2014-2015",1,1,1,1,0
"001i000000NuQjv","001i000000NuQjv2010-2011","001i000000NuQjv2011-2012","001i000000NuQjv2012-2013","001i000000NuQjv2013-2014","001i000000NuQjv2014-2015",1,1,1,1,0
"001i000000NuQjw","001i000000NuQjw2010-2011","001i000000NuQjw2011-2012","001i000000NuQjw2012-2013","001i000000NuQjw2013-2014","001i000000NuQjw2014-2015",1,1,1,1,0
"001i000000NuQjx","001i000000NuQjx2010-2011","001i000000NuQjx2011-2012","001i000000NuQjx2012-2013","001i000000NuQjx2013-2014","001i000000NuQjx2014-2015",1,1,1,1,0
"001i000000NuQjy","001i000000NuQjy2010-2011","001i000000NuQjy2011-2012","001i000000NuQjy2012-2013","001i000000NuQjy2013-2014","001i000000NuQjy2014-2015",1,1,1,1,0
"001i000000NuQjz","001i000000NuQjz2010-2011","001i000000NuQjz2011-2012","001i000000NuQjz2012-2013","001i000000NuQjz2013-2014","001i000000NuQjz2014-2015",1,1,1,1,0
"001i000000NuQk0","001i000000NuQk02010-2011","001i000000NuQk02011-2012","001i000000NuQk02012-2013","001i000000NuQk02013-2014","001i000000NuQk02014-2015",1,1,1,1,0
"001i000000NuQk1","001i000000NuQk12010-2011","001i000000NuQk12011-2012","001i000000NuQk12012-2013","001i000000NuQk12013-2014","001i000000NuQk12014-2015",1,1,1,1,0
"001i000000NuQk2","001i000000NuQk22010-2011","001i000000NuQk22011-2012","001i000000NuQk22012-2013","001i000000NuQk22013-2014","001i000000NuQk22014-2015",1,1,1,1,0
"001i000000NuQk3","001i000000NuQk32010-2011","001i000000NuQk32011-2012","001i000000NuQk32012-2013","001i000000NuQk32013-2014","001i000000NuQk32014-2015",1,1,1,1,0
"001i000000NuQk4","001i000000NuQk42010-2011","001i000000NuQk42011-2012","001i000000NuQk42012-2013","001i000000NuQk42013-2014","001i000000NuQk42014-2015",1,1,1,1,0
"001i000000NuQk5","001i000000NuQk52010-2011","001i000000NuQk52011-2012","001i000000NuQk52012-2013","001i000000NuQk52013-2014","001i000000NuQk52014-2015",1,1,1,1,0
"001i000000NuQk6","001i000000NuQk62010-2011","001i000000NuQk62011-2012","001i000000NuQk62012-2013","001i000000NuQk62013-2014","001i000000NuQk62014-2015",1,1,1,1,0
"001i000000NuQk7","001i000000NuQk72010-2011","001i000000NuQk72011-2012","001i000000NuQk72012-2013","001i000000NuQk72013-2014","001i000000NuQk72014-2015",1,1,1,1,0
"001i000000NuQk8","001i000000NuQk82010-2011","001i000000NuQk82011-2012","001i000000NuQk82012-2013","001i000000NuQk82013-2014","001i000000NuQk82014-2015",1,1,1,1,0
"001i000000NuQk9","001i000000NuQk92010-2011","001i000000NuQk92011-2012","001i000000NuQk92012-2013","001i000000NuQk92013-2014","001i000000NuQk92014-2015",1,1,1,1,0
"001i000000NuQkA","001i000000NuQkA2010-2011","001i000000NuQkA2011-2012","001i000000NuQkA2012-2013","001i000000NuQkA2013-2014","001i000000NuQkA2014-2015",1,1,1,1,0
"001i000000NuQkB","001i000000NuQkB2010-2011","001i000000NuQkB2011-2012","001i000000NuQkB2012-2013","001i000000NuQkB2013-2014","001i000000NuQkB2014-2015",1,1,1,1,0
"001i000000NuQkC","001i000000NuQkC2010-2011","001i000000NuQkC2011-2012","001i000000NuQkC2012-2013","001i000000NuQkC2013-2014","001i000000NuQkC2014-2015",1,1,1,1,0
"001i000000NuQkD","001i000000NuQkD2010-2011","001i000000NuQkD2011-2012","001i000000NuQkD2012-2013","001i000000NuQkD2013-2014","001i000000NuQkD2014-2015",1,1,1,1,0
"001i000000NuQkE","001i000000NuQkE2010-2011","001i000000NuQkE2011-2012","001i000000NuQkE2012-2013","001i000000NuQkE2013-2014","001i000000NuQkE2014-2015",1,1,1,1,0
"001i000000NuQkF","001i000000NuQkF2010-2011","001i000000NuQkF2011-2012","001i000000NuQkF2012-2013","001i000000NuQkF2013-2014","001i000000NuQkF2014-2015",1,1,1,1,0
"001i000000NuQkG","001i000000NuQkG2010-2011","001i000000NuQkG2011-2012","001i000000NuQkG2012-2013","001i000000NuQkG2013-2014","001i000000NuQkG2014-2015",1,1,1,1,0
"001i000000NuQkH","001i000000NuQkH2010-2011","001i000000NuQkH2011-2012","001i000000NuQkH2012-2013","001i000000NuQkH2013-2014","001i000000NuQkH2014-2015",1,1,1,1,0
"001i000000NuQkI","001i000000NuQkI2010-2011","001i000000NuQkI2011-2012","001i000000NuQkI2012-2013","001i000000NuQkI2013-2014","001i000000NuQkI2014-2015",1,1,1,1,0
"001i000000NuQkJ","001i000000NuQkJ2010-2011","001i000000NuQkJ2011-2012","001i000000NuQkJ2012-2013","001i000000NuQkJ2013-2014","001i000000NuQkJ2014-2015",1,1,1,1,0
"001i000000NuQkK","001i000000NuQkK2010-2011","001i000000NuQkK2011-2012","001i000000NuQkK2012-2013","001i000000NuQkK2013-2014","001i000000NuQkK2014-2015",1,1,1,1,0
"001i000000NuQkL","001i000000NuQkL2010-2011","001i000000NuQkL2011-2012","001i000000NuQkL2012-2013","001i000000NuQkL2013-2014","001i000000NuQkL2014-2015",1,1,1,1,0
"001i000000NuQkM","001i000000NuQkM2010-2011","001i000000NuQkM2011-2012","001i000000NuQkM2012-2013","001i000000NuQkM2013-2014","001i000000NuQkM2014-2015",1,1,1,1,0
"001i000000NuQkN","001i000000NuQkN2010-2011","001i000000NuQkN2011-2012","001i000000NuQkN2012-2013","001i000000NuQkN2013-2014","001i000000NuQkN2014-2015",1,1,1,1,0
"001i000000NuQkO","001i000000NuQkO2010-2011","001i000000NuQkO2011-2012","001i000000NuQkO2012-2013","001i000000NuQkO2013-2014","001i000000NuQkO2014-2015",1,1,1,1,0
"001i000000NuQkP","001i000000NuQkP2010-2011","001i000000NuQkP2011-2012","001i000000NuQkP2012-2013","001i000000NuQkP2013-2014","001i000000NuQkP2014-2015",1,1,1,1,0
"001i000000NuQkQ","001i000000NuQkQ2010-2011","001i000000NuQkQ2011-2012","001i000000NuQkQ2012-2013","001i000000NuQkQ2013-2014","001i000000NuQkQ2014-2015",1,1,1,1,0
"001i000000NuQkR","001i000000NuQkR2010-2011","001i000000NuQkR2011-2012","001i000000NuQkR2012-2013","001i000000NuQkR2013-2014","001i000000NuQkR2014-2015",1,1,1,1,0
"001i000000NuQkS","001i000000NuQkS2010-2011","001i000000NuQkS2011-2012","001i000000NuQkS2012-2013","001i000000NuQkS2013-2014","001i000000NuQkS2014-2015",1,1,1,1,0
"001i000000NuQkT","001i000000NuQkT2010-2011","001i000000NuQkT2011-2012","001i000000NuQkT2012-2013","001i000000NuQkT2013-2014","001i000000NuQkT2014-2015",1,1,1,1,0
"001i000000NuQkU","001i000000NuQkU2010-2011","001i000000NuQkU2011-2012","001i000000NuQkU2012-2013","001i000000NuQkU2013-2014","001i000000NuQkU2014-2015",1,1,1,1,0
"001i000000NuQkV","001i000000NuQkV2010-2011","001i000000NuQkV2011-2012","001i000000NuQkV2012-2013","001i000000NuQkV2013-2014","001i000000NuQkV2014-2015",1,1,1,1,0
"001i000000NuQkW","001i000000NuQkW2010-2011","001i000000NuQkW2011-2012","001i000000NuQkW2012-2013","001i000000NuQkW2013-2014","001i000000NuQkW2014-2015",1,1,1,1,0
"001i000000NuQkX","001i000000NuQkX2010-2011","001i000000NuQkX2011-2012","001i000000NuQkX2012-2013","001i000000NuQkX2013-2014","001i000000NuQkX2014-2015",1,1,1,1,0
"001i000000NuQkY","001i000000NuQkY2010-2011","001i000000NuQkY2011-2012","001i000000NuQkY2012-2013","001i000000NuQkY2013-2014","001i000000NuQkY2014-2015",1,1,1,1,0
"001i000000NuQkZ","001i000000NuQkZ2010-2011","001i000000NuQkZ2011-2012","001i000000NuQkZ2012-2013","001i000000NuQkZ2013-2014","001i000000NuQkZ2014-2015",1,1,1,1,0
"001i000000NuQka","001i000000NuQka2010-2011","001i000000NuQka2011-2012","001i000000NuQka2012-2013","001i000000NuQka2013-2014","001i000000NuQka2014-2015",1,1,1,1,0
"001i000000NuQkb","001i000000NuQkb2010-2011","001i000000NuQkb2011-2012","001i000000NuQkb2012-2013","001i000000NuQkb2013-2014","001i000000NuQkb2014-2015",1,1,1,1,0
"001i000000NuQkc","001i000000NuQkc2010-2011","001i000000NuQkc2011-2012","001i000000NuQkc2012-2013","001i000000NuQkc2013-2014","001i000000NuQkc2014-2015",1,1,1,1,0
"001i000000NuQkd","001i000000NuQkd2010-2011","001i000000NuQkd2011-2012","001i000000NuQkd2012-2013","001i000000NuQkd2013-2014","001i000000NuQkd2014-2015",1,1,1,1,0
"001i000000NuQke","001i000000NuQke2010-2011","001i000000NuQke2011-2012","001i000000NuQke2012-2013","001i000000NuQke2013-2014","001i000000NuQke2014-2015",1,1,1,1,0
"001i000000NuQkf","001i000000NuQkf2010-2011","001i000000NuQkf2011-2012","001i000000NuQkf2012-2013","001i000000NuQkf2013-2014","001i000000NuQkf2014-2015",1,1,1,1,0
"001i000000NuQkg","001i000000NuQkg2010-2011","001i000000NuQkg2011-2012","001i000000NuQkg2012-2013","001i000000NuQkg2013-2014","001i000000NuQkg2014-2015",1,1,1,1,0
"001i000000NuQkh","001i000000NuQkh2010-2011","001i000000NuQkh2011-2012","001i000000NuQkh2012-2013","001i000000NuQkh2013-2014","001i000000NuQkh2014-2015",1,1,1,1,0
"001i000000NuQki","001i000000NuQki2010-2011","001i000000NuQki2011-2012","001i000000NuQki2012-2013","001i000000NuQki2013-2014","001i000000NuQki2014-2015",1,1,1,1,0
"001i000000NuQkj","001i000000NuQkj2010-2011","001i000000NuQkj2011-2012","001i000000NuQkj2012-2013","001i000000NuQkj2013-2014","001i000000NuQkj2014-2015",1,1,1,1,0
"001i000000NuQkk","001i000000NuQkk2010-2011","001i000000NuQkk2011-2012","001i000000NuQkk2012-2013","001i000000NuQkk2013-2014","001i000000NuQkk2014-2015",1,1,1,1,0
"001i000000NuQkl","001i000000NuQkl2010-2011","001i000000NuQkl2011-2012","001i000000NuQkl2012-2013","001i000000NuQkl2013-2014","001i000000NuQkl2014-2015",1,1,1,1,0
"001i000000NuQkm","001i000000NuQkm2010-2011","001i000000NuQkm2011-2012","001i000000NuQkm2012-2013","001i000000NuQkm2013-2014","001i000000NuQkm2014-2015",1,1,1,1,0
"001i000000NuQkn","001i000000NuQkn2010-2011","001i000000NuQkn2011-2012","001i000000NuQkn2012-2013","001i000000NuQkn2013-2014","001i000000NuQkn2014-2015",1,1,1,1,0
"001i000000NuQko","001i000000NuQko2010-2011","001i000000NuQko2011-2012","001i000000NuQko2012-2013","001i000000NuQko2013-2014","001i000000NuQko2014-2015",1,1,1,1,0
"001i000000NuQkp","001i000000NuQkp2010-2011","001i000000NuQkp2011-2012","001i000000NuQkp2012-2013","001i000000NuQkp2013-2014","001i000000NuQkp2014-2015",1,1,1,1,0
"001i000000NuQkq","001i000000NuQkq2010-2011","001i000000NuQkq2011-2012","001i000000NuQkq2012-2013","001i000000NuQkq2013-2014","001i000000NuQkq2014-2015",1,1,1,1,0
"001i000000NuQkr","001i000000NuQkr2010-2011","001i000000NuQkr2011-2012","001i000000NuQkr2012-2013","001i000000NuQkr2013-2014","001i000000NuQkr2014-2015",1,1,1,1,0
"001i000000NuQks","001i000000NuQks2010-2011","001i000000NuQks2011-2012","001i000000NuQks2012-2013","001i000000NuQks2013-2014","001i000000NuQks2014-2015",1,1,1,1,0
"001i000000NuQkt","001i000000NuQkt2010-2011","001i000000NuQkt2011-2012","001i000000NuQkt2012-2013","001i000000NuQkt2013-2014","001i000000NuQkt2014-2015",1,1,1,1,0
"001i000000NuQku","001i000000NuQku2010-2011","001i000000NuQku2011-2012","001i000000NuQku2012-2013","001i000000NuQku2013-2014","001i000000NuQku2014-2015",1,1,1,1,0
"001i000000NuQkv","001i000000NuQkv2010-2011","001i000000NuQkv2011-2012","001i000000NuQkv2012-2013","001i000000NuQkv2013-2014","001i000000NuQkv2014-2015",1,1,1,1,0
"001i000000NuQkw","001i000000NuQkw2010-2011","001i000000NuQkw2011-2012","001i000000NuQkw2012-2013","001i000000NuQkw2013-2014","001i000000NuQkw2014-2015",1,1,1,1,0
"001i000000NuQkx","001i000000NuQkx2010-2011","001i000000NuQkx2011-2012","001i000000NuQkx2012-2013","001i000000NuQkx2013-2014","001i000000NuQkx2014-2015",1,1,1,1,0
"001i000000NuQky","001i000000NuQky2010-2011","001i000000NuQky2011-2012","001i000000NuQky2012-2013","001i000000NuQky2013-2014","001i000000NuQky2014-2015",1,1,1,1,0
"001i000000NuQkz","001i000000NuQkz2010-2011","001i000000NuQkz2011-2012","001i000000NuQkz2012-2013","001i000000NuQkz2013-2014","001i000000NuQkz2014-2015",1,1,1,1,0
"001i000000NuQl0","001i000000NuQl02010-2011","001i000000NuQl02011-2012","001i000000NuQl02012-2013","001i000000NuQl02013-2014","001i000000NuQl02014-2015",1,1,1,1,0
"001i000000NuQl1","001i000000NuQl12010-2011","001i000000NuQl12011-2012","001i000000NuQl12012-2013","001i000000NuQl12013-2014","001i000000NuQl12014-2015",1,1,1,1,0
"001i000000NuQl2","001i000000NuQl22010-2011","001i000000NuQl22011-2012","001i000000NuQl22012-2013","001i000000NuQl22013-2014","001i000000NuQl22014-2015",1,1,1,1,0
"001i000000NuQl3","001i000000NuQl32010-2011","001i000000NuQl32011-2012","001i000000NuQl32012-2013","001i000000NuQl32013-2014","001i000000NuQl32014-2015",1,1,1,1,0
"001i000000NuQl4","001i000000NuQl42010-2011","001i000000NuQl42011-2012","001i000000NuQl42012-2013","001i000000NuQl42013-2014","001i000000NuQl42014-2015",1,1,1,1,0
"001i000000NuQl5","001i000000NuQl52010-2011","001i000000NuQl52011-2012","001i000000NuQl52012-2013","001i000000NuQl52013-2014","001i000000NuQl52014-2015",1,1,1,1,0
"001i000000NuQl6","001i000000NuQl62010-2011","001i000000NuQl62011-2012","001i000000NuQl62012-2013","001i000000NuQl62013-2014","001i000000NuQl62014-2015",1,1,1,1,0
"001i000000NuQl7","001i000000NuQl72010-2011","001i000000NuQl72011-2012","001i000000NuQl72012-2013","001i000000NuQl72013-2014","001i000000NuQl72014-2015",1,1,1,1,0
"001i000000NuQl8","001i000000NuQl82010-2011","001i000000NuQl82011-2012","001i000000NuQl82012-2013","001i000000NuQl82013-2014","001i000000NuQl82014-2015",1,1,1,1,0
"001i000000NuQl9","001i000000NuQl92010-2011","001i000000NuQl92011-2012","001i000000NuQl92012-2013","001i000000NuQl92013-2014","001i000000NuQl92014-2015",1,1,1,1,0
"001i000000NuQlA","001i000000NuQlA2010-2011","001i000000NuQlA2011-2012","001i000000NuQlA2012-2013","001i000000NuQlA2013-2014","001i000000NuQlA2014-2015",1,1,1,1,0
"001i000000NuQlB","001i000000NuQlB2010-2011","001i000000NuQlB2011-2012","001i000000NuQlB2012-2013","001i000000NuQlB2013-2014","001i000000NuQlB2014-2015",1,1,1,1,0
"001i000000NuQlC","001i000000NuQlC2010-2011","001i000000NuQlC2011-2012","001i000000NuQlC2012-2013","001i000000NuQlC2013-2014","001i000000NuQlC2014-2015",1,1,1,1,0
"001i000000NuQlD","001i000000NuQlD2010-2011","001i000000NuQlD2011-2012","001i000000NuQlD2012-2013","001i000000NuQlD2013-2014","001i000000NuQlD2014-2015",1,1,1,1,0
"001i000000NuQlE","001i000000NuQlE2010-2011","001i000000NuQlE2011-2012","001i000000NuQlE2012-2013","001i000000NuQlE2013-2014","001i000000NuQlE2014-2015",1,1,1,1,0
"001i000000NuQlF","001i000000NuQlF2010-2011","001i000000NuQlF2011-2012","001i000000NuQlF2012-2013","001i000000NuQlF2013-2014","001i000000NuQlF2014-2015",1,1,1,1,0
"001i000000NuQlG","001i000000NuQlG2010-2011","001i000000NuQlG2011-2012","001i000000NuQlG2012-2013","001i000000NuQlG2013-2014","001i000000NuQlG2014-2015",1,1,1,1,0
"001i000000NuQlH","001i000000NuQlH2010-2011","001i000000NuQlH2011-2012","001i000000NuQlH2012-2013","001i000000NuQlH2013-2014","001i000000NuQlH2014-2015",1,1,1,1,0
"001i000000NuQlI","001i000000NuQlI2010-2011","001i000000NuQlI2011-2012","001i000000NuQlI2012-2013","001i000000NuQlI2013-2014","001i000000NuQlI2014-2015",1,1,1,1,0
"001i000000NuQlJ","001i000000NuQlJ2010-2011","001i000000NuQlJ2011-2012","001i000000NuQlJ2012-2013","001i000000NuQlJ2013-2014","001i000000NuQlJ2014-2015",1,1,1,1,0
"001i000000NuQlK","001i000000NuQlK2010-2011","001i000000NuQlK2011-2012","001i000000NuQlK2012-2013","001i000000NuQlK2013-2014","001i000000NuQlK2014-2015",1,1,1,1,0
"001i000000NuQlL","001i000000NuQlL2010-2011","001i000000NuQlL2011-2012","001i000000NuQlL2012-2013","001i000000NuQlL2013-2014","001i000000NuQlL2014-2015",1,1,1,1,0
"001i000000NuQlM","001i000000NuQlM2010-2011","001i000000NuQlM2011-2012","001i000000NuQlM2012-2013","001i000000NuQlM2013-2014","001i000000NuQlM2014-2015",1,1,1,1,0
"001i000000NuQlN","001i000000NuQlN2010-2011","001i000000NuQlN2011-2012","001i000000NuQlN2012-2013","001i000000NuQlN2013-2014","001i000000NuQlN2014-2015",1,1,1,1,0
"001i000000NuQlO","001i000000NuQlO2010-2011","001i000000NuQlO2011-2012","001i000000NuQlO2012-2013","001i000000NuQlO2013-2014","001i000000NuQlO2014-2015",1,1,1,1,0
"001i000000NuQlP","001i000000NuQlP2010-2011","001i000000NuQlP2011-2012","001i000000NuQlP2012-2013","001i000000NuQlP2013-2014","001i000000NuQlP2014-2015",1,1,1,1,0
"001i000000NuQlQ","001i000000NuQlQ2010-2011","001i000000NuQlQ2011-2012","001i000000NuQlQ2012-2013","001i000000NuQlQ2013-2014","001i000000NuQlQ2014-2015",1,1,1,1,0
