"account.id","2010-2011","2011-2012","2012-2013","2013-2014"
001i000000NuR0M,0,0,0,0
001i000000NuR0N,0,0,0,0
001i000000NuR0O,0,0,0,0
001i000000NuR0P,0,0,0,0
001i000000NuR0Q,0,0,0,0
001i000000NuR0R,0,0,0,0
001i000000NuR0S,0,0,0,0
001i000000NuR0T,0,0,0,0
001i000000NuR0U,0,0,0,0
001i000000NuR0V,0,0,0,0
001i000000NuR0W,0,0,0,0
001i000000NuR0X,0,0,0,0
001i000000NuR0Y,0,0,0,0
001i000000NuR0Z,0,0,0,0
001i000000NuR0a,0,0,0,0
001i000000NuR0b,0,0,0,0
001i000000NuR0c,0,0,0,0
001i000000NuR0d,0,0,0,0
001i000000NuR0e,0,0,0,0
001i000000NuR0f,0,0,0,0
001i000000NuR0g,0,0,0,0
001i000000NuR0h,0,0,0,0
001i000000NuR0i,0,0,0,0
001i000000NuR0j,0,0,0,0
001i000000NuR0k,0,1,0,0
001i000000NuR0l,0,0,0,0
001i000000NuR0m,0,0,0,0
001i000000NuR0n,0,0,0,0
001i000000NuR0o,0,0,0,0
001i000000NuR0p,0,0,0,0
001i000000NuR0q,0,0,0,0
001i000000NuR0r,0,0,0,0
001i000000NuR0s,0,0,0,0
001i000000NuR0t,0,0,0,0
001i000000NuR0u,0,0,0,0
001i000000NuR0v,0,0,0,0
001i000000NuR0w,0,0,0,0
001i000000NuR0x,0,0,0,0
001i000000NuR0y,0,0,0,0
001i000000NuR0z,0,0,0,0
001i000000NuR10,0,0,0,0
001i000000NuR11,0,0,0,0
001i000000NuR12,0,0,0,0
001i000000NuR13,0,0,0,0
001i000000NuR14,0,0,0,0
001i000000NuR15,0,0,0,0
001i000000NuR16,0,0,0,0
001i000000NuR17,0,0,0,0
001i000000NuR18,0,0,0,0
001i000000NuR19,0,0,0,0
001i000000NuR1A,0,0,0,0
001i000000NuR1B,0,0,0,0
001i000000NuR1C,0,0,0,0
001i000000NuR1D,0,0,0,0
001i000000NuR1E,0,0,0,0
001i000000NuR1F,0,0,0,0
001i000000NuR1G,0,0,0,0
001i000000NuR1H,0,0,0,0
001i000000NuR1I,0,0,0,0
001i000000NuR1J,0,0,0,0
001i000000NuR1K,0,0,0,0
001i000000NuR1L,0,0,0,0
001i000000NuR1M,0,0,0,0
001i000000NuR1N,0,0,0,0
001i000000NuR1O,0,0,0,0
001i000000NuR1P,0,0,0,0
001i000000NuR1Q,0,0,0,0
001i000000NuR1R,0,0,0,0
001i000000NuR1S,0,0,0,0
001i000000NuR1T,0,0,0,0
001i000000NuR1U,0,0,0,0
001i000000NuR1V,0,0,0,0
001i000000NuR1W,0,0,0,0
001i000000NuR1X,0,0,0,0
001i000000NuR1Y,0,0,0,0
001i000000NuR1Z,0,0,0,0
001i000000NuR1a,0,0,0,0
001i000000NuR1b,0,0,0,0
001i000000NuR1c,0,0,0,0
001i000000NuR1d,0,0,0,0
001i000000NuR1e,0,0,0,0
001i000000NuR1f,0,0,0,0
001i000000NuR1g,0,0,0,0
001i000000NuR1h,0,0,0,0
001i000000NuR1i,0,0,0,0
001i000000NuR1j,0,0,0,0
001i000000NuR1k,0,0,0,0
001i000000NuR1l,0,0,0,0
001i000000NuR1m,0,0,0,0
001i000000NuR1n,0,0,0,0
001i000000NuR1o,0,0,0,0
001i000000NuR1p,0,0,0,0
001i000000NuR1q,0,0,0,0
001i000000NuR1r,0,0,0,0
001i000000NuR1s,0,0,0,0
001i000000NuR1t,0,0,0,0
001i000000NuR1u,0,0,0,0
001i000000NuR1v,0,0,0,0
001i000000NuR1w,0,0,0,0
001i000000NuR1x,0,0,0,0
001i000000NuR22,0,0,0,0
001i000000NuR23,0,0,0,0
001i000000NuR24,0,0,0,0
001i000000NuR25,0,0,0,0
001i000000NuR26,0,0,0,0
001i000000NuR27,0,0,0,0
001i000000NuR28,0,0,0,0
001i000000NuR29,0,0,0,0
001i000000NuR2A,0,0,0,0
001i000000NuR2B,0,0,1,0
001i000000NuR2C,0,0,0,0
001i000000NuR2D,0,0,0,0
001i000000NuR2E,0,0,0,0
001i000000NuR2F,0,0,0,0
001i000000NuR2G,0,0,0,0
001i000000NuR2H,0,0,0,0
001i000000NuR2I,0,0,0,0
001i000000NuR2J,0,0,0,0
001i000000NuR2K,0,0,0,0
001i000000NuR2L,0,0,0,0
001i000000NuR2M,0,0,0,0
001i000000NuR2N,0,0,0,0
001i000000NuR2O,0,0,0,0
001i000000NuR2P,0,0,0,0
001i000000NuR2Q,0,0,0,0
001i000000NuR2R,0,0,0,0
001i000000NuR2S,0,0,0,0
001i000000NuR2T,0,0,0,0
001i000000NuR2U,0,0,0,0
001i000000NuR2V,0,0,0,0
001i000000NuR2W,0,0,0,0
001i000000NuR2X,0,0,0,0
001i000000NuR2Y,0,0,0,0
001i000000NuR2Z,0,0,0,0
001i000000NuR2a,0,0,0,0
001i000000NuR2b,0,0,1,0
001i000000NuR2c,0,0,0,0
001i000000NuR2d,0,0,0,0
001i000000NuR2e,0,0,0,0
001i000000NuR2f,0,0,0,0
001i000000NuR2g,0,0,0,0
001i000000NuR2h,0,0,0,0
001i000000NuR2i,0,0,0,0
001i000000NuR2j,0,0,0,0
001i000000NuR2k,0,0,0,0
001i000000NuR2l,0,0,0,0
001i000000NuR2m,0,0,0,0
001i000000NuR2n,0,0,0,0
001i000000NuR2o,0,0,0,0
001i000000NuR2p,0,0,0,0
001i000000NuR2q,0,0,0,0
001i000000NuR2r,0,0,0,0
001i000000NuR2s,0,0,0,0
001i000000NuR2t,0,0,0,0
001i000000NuR2u,0,0,0,0
001i000000NuR2v,0,0,0,0
001i000000NuR2w,0,0,0,0
001i000000NuR2x,0,0,0,0
001i000000NuR2y,0,0,0,0
001i000000NuR2z,0,0,0,0
001i000000NuR30,0,0,0,0
001i000000NuR31,0,0,0,0
001i000000NuR32,0,0,0,0
001i000000NuR33,0,0,0,0
001i000000NuR34,0,0,0,0
001i000000NuR35,0,0,0,0
001i000000NuR36,0,0,0,0
001i000000NuR37,0,0,0,0
001i000000NuR38,0,0,0,0
001i000000NuR39,0,0,0,0
001i000000NuR3A,0,0,0,0
001i000000NuR3B,0,0,0,0
001i000000NuR3C,0,0,0,0
001i000000NuR3D,0,0,0,0
001i000000NuR3E,0,0,0,0
001i000000NuR3F,0,0,0,0
001i000000NuR3G,0,0,0,0
001i000000NuR3H,0,0,0,0
001i000000NuR3I,0,0,0,0
001i000000NuR3J,0,0,0,0
001i000000NuR3K,0,0,0,0
001i000000NuR3L,0,0,0,0
001i000000NuR3M,0,0,0,0
001i000000NuR3N,0,0,0,0
001i000000NuR3O,0,0,0,0
001i000000NuR3P,0,0,0,0
001i000000NuR3Q,0,0,0,0
001i000000NuR3R,0,0,0,0
001i000000NuR3S,0,0,0,0
001i000000NuR3T,0,0,0,0
001i000000NuR3U,0,0,0,0
001i000000NuR3V,0,0,0,0
001i000000NuR3W,0,0,0,0
001i000000NuR3X,0,0,0,0
001i000000NuR3Y,0,0,0,0
001i000000NuR3Z,0,0,0,0
001i000000NuR3a,0,0,0,0
001i000000NuR3b,0,0,0,0
001i000000NuR3c,0,0,0,0
001i000000NuR3d,0,0,0,0
001i000000NuR3e,0,0,0,0
001i000000NuR3f,0,0,0,0
001i000000NuR3g,0,0,0,0
001i000000NuR3h,0,0,0,0
001i000000NuR3i,0,0,0,0
001i000000NuR3j,0,0,0,0
001i000000NuR3k,0,0,0,0
001i000000NuR3l,0,0,0,0
001i000000NuR3m,0,0,0,0
001i000000NuR3n,0,0,0,0
001i000000NuR3o,0,0,0,0
001i000000NuR3p,0,0,0,0
001i000000NuR3q,0,0,0,0
001i000000NuR3r,0,0,0,0
001i000000NuR3s,0,0,0,0
001i000000NuR3t,0,0,0,0
001i000000NuR3u,0,0,0,0
001i000000NuR3v,0,0,0,0
001i000000NuR3w,0,0,0,0
001i000000NuR3x,0,0,0,0
001i000000NuR3y,0,0,0,0
001i000000NuR3z,0,0,0,0
001i000000NuR40,0,0,0,0
001i000000NuR41,0,0,0,0
001i000000NuR42,0,0,0,0
001i000000NuR43,0,0,0,0
001i000000NuR44,0,0,0,0
001i000000NuR45,0,0,0,0
001i000000NuR46,0,0,0,0
001i000000NuR47,0,0,0,0
001i000000NuR48,0,0,0,0
001i000000NuR49,0,0,0,0
001i000000NuR4A,0,0,0,0
001i000000NuR4B,0,0,0,0
001i000000NuR4C,0,0,0,0
001i000000NuR4D,0,0,0,0
001i000000NuR4E,0,0,0,0
001i000000NuR4F,0,0,0,0
001i000000NuR4G,0,0,0,0
001i000000NuR4H,0,0,0,0
001i000000NuR4I,0,0,0,0
001i000000NuR4J,0,0,0,0
001i000000NuR4K,0,0,0,0
001i000000NuR4L,0,0,0,0
001i000000NuR4M,0,0,0,0
001i000000NuR4N,0,1,0,0
001i000000NuR4O,0,0,1,0
001i000000NuR4P,0,0,0,0
001i000000NuR4Q,0,0,0,0
001i000000NuR4R,0,0,0,0
001i000000NuR4S,0,0,0,0
001i000000NuR4T,0,0,0,0
001i000000NuR4U,0,0,0,0
001i000000NuR4V,0,0,0,0
001i000000NuR4W,0,0,0,0
001i000000NuR4X,0,0,0,0
001i000000NuR4Y,0,0,0,0
001i000000NuR4Z,0,0,0,0
001i000000NuR4a,0,0,0,0
001i000000NuR4b,0,0,0,0
001i000000NuR4c,0,0,0,0
001i000000NuR4d,0,0,0,0
001i000000NuR4e,0,0,0,0
001i000000NuR4f,0,0,0,0
001i000000NuR4g,0,0,0,0
001i000000NuR4h,0,0,0,0
001i000000NuR4i,0,0,0,0
001i000000NuR4j,0,0,0,0
001i000000NuR4k,0,0,0,0
001i000000NuR4l,0,0,0,0
001i000000NuR4m,0,0,0,0
001i000000NuR4n,0,1,0,0
001i000000NuR4o,0,0,1,0
001i000000NuR4p,0,0,0,0
001i000000NuR4q,0,0,0,0
001i000000NuR4r,0,0,0,0
001i000000NuR4s,0,0,0,0
001i000000NuR4t,0,0,0,0
001i000000NuR4u,0,0,0,0
001i000000NuR4v,0,0,0,0
001i000000NuR4w,0,0,0,0
001i000000NuR4x,0,0,0,0
001i000000NuR4y,0,0,0,0
001i000000NuR4z,0,0,0,0
001i000000NuR50,0,0,0,0
001i000000NuR51,0,0,0,0
001i000000NuR52,0,0,0,0
001i000000NuR53,0,0,0,0
001i000000NuR54,0,0,0,0
001i000000NuR55,0,0,0,0
001i000000NuR56,0,0,0,0
001i000000NuR57,0,0,0,0
001i000000NuR58,0,0,0,0
001i000000NuR59,0,0,0,0
001i000000NuR5A,0,0,0,0
001i000000NuR5B,0,0,0,0
001i000000NuR5C,0,0,0,0
001i000000NuR5D,0,0,0,0
001i000000NuR5E,0,0,0,0
001i000000NuR5F,0,0,0,0
001i000000NuR5G,0,0,0,0
001i000000NuR5H,0,0,0,0
001i000000NuR5I,0,0,0,0
001i000000NuR5J,0,0,0,0
001i000000NuR5K,0,0,0,0
001i000000NuR5L,0,0,0,0
001i000000NuR5M,0,0,0,0
001i000000NuR5N,0,0,0,0
001i000000NuR5O,0,0,0,0
001i000000NuR5P,0,0,0,0
001i000000NuR5Q,0,0,0,0
001i000000NuR5R,0,0,0,0
001i000000NuR5S,0,0,0,0
001i000000NuR5T,0,0,0,0
001i000000NuR5U,0,0,0,0
001i000000NuR5V,0,0,0,0
001i000000NuR5W,0,0,0,0
001i000000NuR5X,0,0,0,0
001i000000NuR5Y,0,0,0,0
001i000000NuR5Z,0,0,0,0
001i000000NuR5a,0,0,0,0
001i000000NuR5b,0,0,0,0
001i000000NuR5c,0,0,0,0
001i000000NuR5d,0,0,0,0
001i000000NuR5e,0,0,0,0
001i000000NuR5f,0,0,0,0
001i000000NuR5g,0,0,0,0
001i000000NuR5h,0,0,0,0
001i000000NuR5i,0,0,0,0
001i000000NuR5j,0,0,0,0
001i000000NuR5k,0,0,0,0
001i000000NuR5l,0,0,0,0
001i000000NuR5m,0,0,0,0
001i000000NuR5n,0,0,0,0
001i000000NuR5o,0,0,0,0
001i000000NuR5p,0,0,0,0
001i000000NuR5q,0,0,0,0
001i000000NuR5r,0,0,0,0
001i000000NuR5s,0,0,0,0
001i000000NuR5t,0,0,0,0
001i000000NuR5u,0,0,0,0
001i000000NuR5v,0,0,0,0
001i000000NuR5w,0,0,0,0
001i000000NuR5x,0,0,0,0
001i000000NuR5y,0,0,0,0
001i000000NuR5z,0,0,0,0
001i000000NuR60,0,0,0,0
001i000000NuR61,0,0,0,0
001i000000NuR62,0,1,0,0
001i000000NuR63,0,1,0,0
001i000000NuR64,0,0,0,0
001i000000NuR65,0,0,0,0
001i000000NuR66,0,0,0,0
001i000000NuR67,0,1,0,0
001i000000NuR68,0,1,0,0
001i000000NuR69,0,0,0,0
001i000000NuR6A,0,1,0,0
001i000000NuR6B,0,0,0,0
001i000000NuR6C,0,0,0,0
001i000000NuR6D,1,1,1,0
001i000000NuR6E,0,0,0,0
001i000000NuR6F,0,0,0,0
001i000000NuR6G,0,0,0,0
001i000000NuR6H,0,0,0,0
001i000000NuR6I,0,0,0,0
001i000000NuR6J,0,0,0,0
001i000000NuR6K,0,0,0,0
001i000000NuR6L,0,0,0,0
001i000000NuR6M,0,0,1,0
001i000000NuR6N,0,0,1,0
001i000000NuR6O,0,0,0,0
001i000000NuR6P,0,0,0,0
001i000000NuR6Q,0,0,1,0
001i000000NuR6R,0,0,1,0
001i000000NuR6S,0,0,1,0
001i000000NuR6T,0,0,1,0
001i000000NuR6U,0,0,1,0
001i000000NuR6V,0,0,0,0
001i000000NuR6W,0,0,1,0
001i000000NuR6X,0,0,1,0
001i000000NuR6Y,0,0,1,0
001i000000NuR6Z,1,0,1,0
001i000000NuR6a,0,1,0,0
001i000000NuR6b,0,0,0,0
001i000000NuR6c,0,0,0,0
001i000000NuR6d,1,1,1,0
001i000000NuR6e,0,0,0,0
001i000000NuR6f,0,0,0,0
001i000000NuR6g,0,0,0,0
001i000000NuR6h,0,0,0,0
001i000000NuR6i,0,0,0,0
001i000000NuR6j,0,0,0,0
001i000000NuR6k,0,0,0,0
001i000000NuR6l,0,0,0,0
001i000000NuR6m,0,0,1,0
001i000000NuR6n,0,0,1,0
001i000000NuR6o,0,0,0,0
001i000000NuR6p,0,0,0,0
001i000000NuR6q,0,0,1,0
001i000000NuR6r,0,0,1,0
001i000000NuR6s,0,0,1,0
001i000000NuR6t,0,0,1,0
001i000000NuR6u,0,0,1,0
001i000000NuR6v,0,0,0,0
001i000000NuR6w,0,0,1,0
001i000000NuR6x,0,0,1,0
001i000000NuR6y,0,0,1,0
001i000000NuR6z,1,0,1,0
001i000000NuR70,0,0,0,0
001i000000NuR71,0,0,1,0
001i000000NuR72,0,0,0,0
001i000000NuR73,0,0,1,0
001i000000NuR74,0,0,0,0
001i000000NuR75,0,0,1,0
001i000000NuR76,0,0,1,0
001i000000NuR77,0,0,1,0
001i000000NuR78,0,0,0,0
001i000000NuR79,0,0,1,0
001i000000NuR7A,0,0,1,0
001i000000NuR7B,0,0,1,0
001i000000NuR7C,0,0,1,0
001i000000NuR7D,0,0,0,0
001i000000NuR7E,0,0,1,0
001i000000NuR7F,0,0,1,0
001i000000NuR7G,0,0,1,0
001i000000NuR7H,0,0,0,0
001i000000NuR7I,0,0,1,0
001i000000NuR7J,0,0,1,0
001i000000NuR7K,0,0,1,0
001i000000NuR7L,0,0,1,0
001i000000NuR7M,0,0,0,0
001i000000NuR7N,0,0,1,0
001i000000NuR7O,0,0,1,0
001i000000NuR7P,0,0,0,0
001i000000NuR7Q,0,0,0,0
001i000000NuR7R,0,0,0,0
001i000000NuR7S,0,0,0,0
001i000000NuR7T,0,0,0,0
001i000000NuR7U,0,0,1,0
001i000000NuR7V,0,0,1,0
001i000000NuR7W,0,0,0,0
001i000000NuR7X,0,0,0,0
001i000000NuR7Y,0,0,1,0
001i000000NuR7Z,0,0,0,0
001i000000NuR7a,0,0,1,0
001i000000NuR7b,0,0,1,0
001i000000NuR7c,0,0,1,0
001i000000NuR7d,0,0,0,0
001i000000NuR7e,0,0,1,0
001i000000NuR7f,0,0,1,0
001i000000NuR7g,0,0,1,0
001i000000NuR7h,0,0,0,0
001i000000NuR7i,0,0,1,0
001i000000NuR7j,0,0,1,0
001i000000NuR7k,0,0,1,0
001i000000NuR7l,0,0,1,0
001i000000NuR7m,0,0,0,0
001i000000NuR7n,0,0,1,0
001i000000NuR7o,0,0,1,0
001i000000NuR7p,0,0,0,0
001i000000NuR7q,0,0,0,0
001i000000NuR7r,0,0,0,0
001i000000NuR7s,0,0,0,0
001i000000NuR7t,0,0,0,0
001i000000NuR7u,0,0,1,0
001i000000NuR7v,0,0,1,0
001i000000NuR7w,0,0,0,0
001i000000NuR7x,0,0,0,0
001i000000NuR7y,0,0,1,0
001i000000NuR7z,0,0,0,0
001i000000NuR80,0,0,0,0
001i000000NuR81,0,0,0,0
001i000000NuR82,0,0,0,0
001i000000NuR83,0,0,0,0
001i000000NuR84,0,0,0,0
001i000000NuR85,0,0,0,0
001i000000NuR86,0,0,0,0
001i000000NuR87,0,0,0,0
001i000000NuR88,0,0,0,0
001i000000NuR89,0,0,0,0
001i000000NuR8A,0,0,0,0
001i000000NuR8B,0,0,0,0
001i000000NuR8C,0,0,0,1
001i000000NuR8D,0,0,0,0
001i000000NuR8E,0,0,0,0
001i000000NuR8F,0,0,0,0
001i000000NuR8G,0,0,0,0
001i000000NuR8H,0,0,0,0
001i000000NuR8I,0,0,0,0
001i000000NuR8J,0,0,0,0
001i000000NuR8K,0,0,0,0
001i000000NuR8L,0,0,0,0
001i000000NuR8M,0,0,0,0
001i000000NuR8N,0,0,0,1
001i000000NuR8O,0,0,0,0
001i000000NuR8P,0,0,0,0
001i000000NuR8Q,0,0,0,0
001i000000NuR8R,0,0,0,0
001i000000NuR8S,0,0,0,0
001i000000NuR8T,0,0,0,0
001i000000NuR8U,0,0,0,0
001i000000NuR8V,0,0,0,0
001i000000NuR8W,0,0,0,1
001i000000NuR8X,0,0,0,0
001i000000NuR8Y,0,0,0,1
001i000000NuR8Z,0,0,0,0
001i000000NuR8a,0,0,0,0
001i000000NuR8b,0,0,0,0
001i000000NuR8c,0,0,0,1
001i000000NuR8d,0,0,0,0
001i000000NuR8e,0,0,0,0
001i000000NuR8f,0,0,0,0
001i000000NuR8g,0,0,0,0
001i000000NuR8h,0,0,0,0
001i000000NuR8i,0,0,0,0
001i000000NuR8j,0,0,0,0
001i000000NuR8k,0,0,0,0
001i000000NuR8l,0,0,0,0
001i000000NuR8m,0,0,0,0
001i000000NuR8n,0,0,0,1
001i000000NuR8o,0,0,0,0
001i000000NuR8p,0,0,0,0
001i000000NuR8q,0,0,0,0
001i000000NuR8r,0,0,0,0
001i000000NuR8s,0,0,0,0
001i000000NuR8t,0,0,0,0
001i000000NuR8u,0,0,0,0
001i000000NuR8v,0,0,0,0
001i000000NuR8w,0,0,0,1
001i000000NuR8x,0,0,0,0
001i000000NuR8y,0,0,0,1
001i000000NuR8z,0,0,0,0
001i000000NuR90,0,0,0,0
001i000000NuR91,0,0,0,0
001i000000NuR92,0,0,0,0
001i000000NuR93,0,0,0,0
001i000000NuR94,0,0,0,0
001i000000NuR95,0,0,0,0
001i000000NuR96,0,0,0,1
001i000000NuR97,0,0,0,0
001i000000NuR98,0,0,0,0
001i000000NuR99,0,0,0,1
001i000000NuR9A,0,0,0,0
001i000000NuR9B,0,0,0,0
001i000000NuR9C,0,0,0,0
001i000000NuR9D,0,0,0,0
001i000000NuR9E,0,0,0,0
001i000000NuR9F,0,0,0,0
001i000000NuR9G,0,0,0,0
001i000000NuR9H,0,0,0,0
001i000000NuR9I,0,0,0,0
001i000000NuR9J,0,0,0,0
001i000000NuR9K,0,0,0,0
001i000000NuR9L,0,0,0,0
001i000000NuR9M,0,0,0,0
001i000000NuR9N,0,0,0,0
001i000000NuR9O,0,0,0,0
001i000000NuR9P,0,0,0,0
001i000000NuR9Q,0,0,0,0
001i000000NuR9R,0,0,0,0
001i000000NuR9S,0,0,0,0
001i000000NuR9T,0,0,0,0
001i000000NuR9U,0,0,0,1
001i000000NuR9V,0,0,0,0
001i000000NuR9W,0,0,0,0
001i000000NuR9X,0,0,0,1
001i000000NuR9Y,0,0,0,0
001i000000NuR9Z,0,0,0,0
001i000000NuR9a,0,0,0,0
001i000000NuR9b,0,0,0,0
001i000000NuR9c,0,0,0,0
001i000000NuR9d,0,0,0,0
001i000000NuR9e,0,0,0,0
001i000000NuR9f,0,0,0,0
001i000000NuR9g,0,0,0,0
001i000000NuR9h,0,0,0,0
001i000000NuR9i,0,0,0,0
001i000000NuR9j,0,0,0,0
001i000000NuR9k,0,0,0,0
001i000000NuR9l,0,0,0,0
001i000000NuR9m,0,0,0,0
001i000000NuR9n,0,0,0,0
001i000000NuR9o,0,0,0,0
001i000000NuR9p,0,0,0,0
001i000000NuR9q,0,0,0,0
001i000000NuR9r,0,0,0,0
001i000000NuR9s,0,0,0,0
001i000000NuR9t,0,0,0,0
001i000000NuR9u,0,0,0,1
001i000000NuR9v,0,0,0,0
001i000000NuR9w,0,0,0,0
001i000000NuR9x,0,0,0,1
001i000000NuR9y,0,0,0,0
001i000000NuR9z,0,0,0,0
001i000000NuRA0,1,1,1,0
001i000000NuRA1,0,0,0,0
001i000000NuRA2,0,0,0,0
001i000000NuRA3,0,0,0,0
001i000000NuRA4,0,0,0,0
001i000000NuRA5,0,0,0,0
001i000000NuRA6,0,0,0,0
001i000000NuRA7,0,0,0,0
001i000000NuRA8,0,0,0,0
001i000000NuRA9,0,0,0,0
001i000000NuRAA,0,0,0,0
001i000000NuRAB,0,0,0,0
001i000000NuRAC,0,0,0,0
001i000000NuRAD,0,0,1,0
001i000000NuRAE,0,0,0,0
001i000000NuRAF,0,0,0,0
001i000000NuRAG,0,0,0,0
001i000000NuRAH,0,0,0,0
001i000000NuRAI,0,0,0,1
001i000000NuRAJ,0,0,0,0
001i000000NuRAK,0,0,0,0
001i000000NuRAL,0,0,0,0
001i000000NuRAM,0,0,0,0
001i000000NuRAN,0,0,0,0
001i000000NuRAO,0,0,0,0
001i000000NuRAP,0,0,0,0
001i000000NuRAQ,0,0,0,0
001i000000NuRAR,0,0,0,0
001i000000NuRAS,0,0,0,0
001i000000NuRAT,0,0,0,0
001i000000NuRAU,0,0,0,0
001i000000NuRAV,0,0,0,0
001i000000NuRAW,0,0,0,0
001i000000NuRAX,0,0,0,0
001i000000NuRAY,0,0,0,0
001i000000NuRAZ,0,0,0,0
001i000000NuRAa,0,0,0,0
001i000000NuRAb,0,0,0,0
001i000000NuRAc,0,0,0,0
001i000000NuRAd,0,0,1,0
001i000000NuRAe,0,0,0,0
001i000000NuRAf,0,0,0,0
001i000000NuRAg,0,0,0,0
001i000000NuRAh,0,0,0,0
001i000000NuRAi,0,0,0,1
001i000000NuRAj,0,0,0,0
001i000000NuRAk,0,0,0,0
001i000000NuRAl,0,0,0,0
001i000000NuRAm,0,0,0,0
001i000000NuRAn,0,0,0,0
001i000000NuRAo,0,0,0,0
001i000000NuRAp,0,0,0,0
001i000000NuRAq,0,0,0,0
001i000000NuRAr,0,0,0,0
001i000000NuRAs,0,0,0,0
001i000000NuRAt,0,0,0,0
001i000000NuRAu,0,0,0,0
001i000000NuRAv,0,0,0,0
001i000000NuRAw,0,0,0,0
001i000000NuRAx,0,0,0,0
001i000000NuRAy,0,0,0,0
001i000000NuRAz,0,0,0,0
001i000000NuRB0,0,0,0,0
001i000000NuRB1,0,0,0,0
001i000000NuRB2,0,0,0,0
001i000000NuRB3,0,0,0,0
001i000000NuRB4,0,0,0,0
001i000000NuRB5,0,0,0,0
001i000000NuRB6,0,0,0,0
001i000000NuRB7,0,0,0,0
001i000000NuRB8,0,0,0,0
001i000000NuRB9,0,0,0,0
001i000000NuRBA,0,0,0,0
001i000000NuRBB,0,0,0,0
001i000000NuRBC,0,0,0,0
001i000000NuRBD,0,0,0,0
001i000000NuRBE,0,0,0,0
001i000000NuRBF,0,0,0,0
001i000000NuRBG,0,0,0,0
001i000000NuRBH,0,0,0,0
001i000000NuRBI,0,0,0,0
001i000000NuRBJ,0,0,0,0
001i000000NuRBK,0,0,0,0
001i000000NuRBL,0,0,0,0
001i000000NuRBM,0,0,0,0
001i000000NuRBN,0,0,0,0
001i000000NuRBO,0,0,0,0
001i000000NuRBP,0,0,0,0
001i000000NuRBQ,0,0,0,0
001i000000NuRBR,0,0,0,0
001i000000NuRBS,0,0,0,1
001i000000NuRBT,0,0,0,0
001i000000NuRBU,0,0,0,0
001i000000NuRBV,0,0,0,0
001i000000NuRBW,0,0,0,0
001i000000NuRBX,0,0,0,0
001i000000NuRBY,0,0,0,0
001i000000NuRBZ,0,0,0,0
001i000000NuRBa,0,0,0,0
001i000000NuRBb,0,0,0,0
001i000000NuRBc,0,0,0,0
001i000000NuRBd,0,0,0,0
001i000000NuRBf,0,0,0,0
001i000000NuRBg,0,0,0,0
001i000000NuRBh,0,0,0,0
001i000000NuRBi,0,0,0,0
001i000000NuRBj,0,0,0,0
001i000000NuRBk,0,0,0,0
001i000000NuRBl,0,0,0,0
001i000000NuRBm,0,0,0,0
001i000000NuRBn,0,0,0,0
001i000000NuRBo,0,0,0,0
001i000000NuRBp,0,0,0,0
001i000000NuRBq,0,0,0,0
001i000000NuRBr,0,0,0,0
001i000000NuRBs,0,0,0,1
001i000000NuRBt,0,0,0,0
001i000000NuRBu,0,0,0,0
001i000000NuRBv,0,0,0,0
001i000000NuRBw,0,0,0,0
001i000000NuRBx,0,0,0,0
001i000000NuRBy,0,0,0,0
001i000000NuRBz,0,0,0,0
001i000000NuRC0,0,0,0,0
001i000000NuRC1,0,0,0,0
001i000000NuRC2,0,0,0,0
001i000000NuRC3,0,0,0,0
001i000000NuRC4,0,0,0,0
001i000000NuRC5,0,0,0,0
001i000000NuRC6,0,0,0,0
001i000000NuRC7,0,0,0,0
001i000000NuRC8,0,0,0,0
001i000000NuRC9,0,0,0,0
001i000000NuRCA,0,0,0,0
001i000000NuRCB,0,0,0,0
001i000000NuRCC,0,0,0,0
001i000000NuRCD,0,0,0,0
001i000000NuRCE,0,0,0,0
001i000000NuRCF,0,0,0,0
001i000000NuRCG,0,0,0,0
001i000000NuRCH,0,0,0,0
001i000000NuRCI,0,0,0,0
001i000000NuRCJ,0,0,0,0
001i000000NuRCK,0,0,0,0
001i000000NuRCL,0,0,0,0
001i000000NuRCM,0,0,0,0
001i000000NuRCN,0,0,0,0
001i000000NuRCO,0,0,0,0
001i000000NuRCP,0,0,0,0
001i000000NuRCQ,0,0,0,0
001i000000NuRCR,0,0,0,0
001i000000NuRCS,0,0,0,0
001i000000NuRCT,0,0,0,0
001i000000NuRCU,0,0,0,0
001i000000NuRCV,0,0,0,0
001i000000NuRCW,0,0,0,0
001i000000NuRCX,0,0,0,0
001i000000NuRCY,0,0,0,0
001i000000NuRCZ,0,0,0,0
001i000000NuRCa,0,0,0,0
001i000000NuRCb,0,0,0,0
001i000000NuRCc,0,0,0,0
001i000000NuRCd,0,0,0,0
001i000000NuRCe,0,0,0,0
001i000000NuRCf,0,0,0,0
001i000000NuRCg,0,0,0,0
001i000000NuRCh,0,0,0,0
001i000000NuRCi,0,0,0,0
001i000000NuRCj,0,0,0,0
001i000000NuRCk,0,0,0,0
001i000000NuRCl,0,0,0,0
001i000000NuRCm,0,0,0,0
001i000000NuRCn,0,0,0,0
001i000000NuRCo,0,0,0,0
001i000000NuRCp,0,0,0,0
001i000000NuRCq,0,0,0,0
001i000000NuRCr,0,0,0,0
001i000000NuRCs,0,0,0,0
001i000000NuRCt,0,0,0,0
001i000000NuRCu,0,0,0,0
001i000000NuRCv,0,0,0,0
001i000000NuRCw,0,0,0,0
001i000000NuRCx,0,0,0,0
001i000000NuRCy,0,0,0,0
