"account.id","billing.zip.code","billing.city","missing","City","State","Lat","Long","hotspot","dBerkley","dSF","dPeninsula"
"001i000000NuQqs","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045
"001i000000NuQqS","94123","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.43,"BayArea",10.3045762459543,1.70150695783867,29.2724686851743
"001i000000NuQQs","94601","Oakland",0,"OAKLAND","CA",37.77,-122.21,"BayArea",7.2772708695614,11.5750283828649,23.5008494304489
"001i000000NuQQS","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000NuQqt","94143","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.45,"BayArea",12.6827815291494,1.9226418224578,27.5081922334476
"001i000000NuQqT","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337
"001i000000NuQQt","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000NuQQT","94536","Fremont",0,"FREMONT","CA",37.56,-121.98,"BayArea",26.2363811789685,28.4330677845475,13.5165914237882
"001i000000NuQqu","94558","NAPA",0,"NAPA","CA",38.55,-122.15,"BayArea",47.6324421220927,55.5178506298545,77.3377717130172
"001i000000NuQqU","95407","Santa Rosa",0,"SANTA ROSA","CA",38.39,-122.75,"BayArea",44.89113895739,46.0629662421949,73.5278267671668
"001i000000NuQQu","94609","Oakland",0,"OAKLAND","CA",37.83,-122.26,"BayArea",2.56114449407199,9.57813721551399,28.0041157572816
"001i000000NuQQU","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuQqv","03755","Hanover",0,"HANOVER","NH",43.7,-72.27,"",2609.20288043824,2619.78523284311,2617.39100241844
"001i000000NuQqV","10019","New York",0,"NEW YORK","NY",40.71,-73.99,"NYC",2559.241652077,2569.6032074077,2564.72448136254
"001i000000NuQQv","95030","Los Gatos",0,"LOS GATOS","CA",37.22,-121.99,"BayArea",47.1683784176573,45.186580517933,17.5787246377827
"001i000000NuQQV","94103","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.41,"BayArea",10.5278738229048,0.768138634570924,26.9282362077284
"001i000000NuQqw","94015","Daly City",0,"DALY CITY","CA",37.67,-122.47,"BayArea",17.7662065159057,7.81824296091194,23.423045347085
"001i000000NuQqW","94611","Piedmont",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000NuQQw","94577","San Leandro",0,"SAN LEANDRO","CA",37.71,-122.16,"BayArea",12.1968972829682,15.0241185129883,19.2301125603601
"001i000000NuQQW","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000NuQqx","98011","Bothell",0,"BOTHELL","WA",47.74,-122.2,"Seattle",682.955043481878,689.31146601155,713.037760167998
"001i000000NuQqX","94610","Oakland",0,"OAKLAND","CA",37.81,-122.24,"BayArea",4.11508658729942,10.1934329011678,26.4558771467581
"001i000000NuQQx","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337
"001i000000NuQQX","94590","Vallejo",0,"VALLEJO","CA",38.09,-122.25,"BayArea",15.438139785443,23.6302860772112,45.7435213793509
"001i000000NuQqy","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000NuQqY","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuQQy","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000NuQQY","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000NuQqz","10016","New York",0,"NEW YORK","NY",40.71,-73.99,"NYC",2559.241652077,2569.6032074077,2564.72448136254
"001i000000NuQqZ","94704","Berkeley",0,"BERKELEY","CA",37.86,-122.25,"BayArea",0.795044508693507,11.0168416706884,29.9574142564323
"001i000000NuQQz","94102","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.41,"BayArea",10.5278738229048,0.768138634570924,26.9282362077284
"001i000000NuQQZ","94704","Berkeley",0,"BERKELEY","CA",37.86,-122.25,"BayArea",0.795044508693507,11.0168416706884,29.9574142564323
"001i000000NuQr0","06830","Greenwich",0,"GREENWICH","CT",41.06,-73.63,"NYC",2572.81202834798,2583.20621675708,2578.63873692843
"001i000000NuQR0","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071
"001i000000NuQr1","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337
"001i000000NuQR1","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000NuQr2","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000NuQR2","21210","Baltimore",0,"BALTIMORE","MD",39.3,-76.61,"DC",2444.00161410326,2454.19449000146,2447.88868365696
"001i000000NuQr3","94960","San Anselmo",0,"SAN ANSELMO","CA",37.99,-122.58,"BayArea",19.3469611355367,17.126057560823,44.7498901626731
"001i000000NuQR3","93610","Chowchilla",0,"CHOWCHILLA","CA",37.07,-120.27,"",122.44866452214,127.891973725736,107.363298797366
"001i000000NuQr4","94121","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.49,"BayArea",14.1729519321968,3.76845098937539,29.3520779598956
"001i000000NuQR4","94070","San Carlos",0,"SAN CARLOS","CA",37.49,-122.26,"BayArea",26.0788288114668,21.6933250823199,6.52954013699347
"001i000000NuQr5","94127","San Francisco",0,"SAN FRANCISCO","CA",37.73,-122.45,"BayArea",13.9972589009244,3.56251011313712,25.8253693340928
"001i000000NuQR5","94040","Mountain View",0,"MOUNTAIN VIEW","CA",37.38,-122.08,"BayArea",35.1253859046453,33.1990982919325,5.94651134675897
"001i000000NuQr6","94534","Fairfield",0,"FAIRFIELD","CA",38.23,-122.12,"BayArea",26.2666735004355,35.425719436158,55.254821839901
"001i000000NuQR6","94123","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.43,"BayArea",10.3045762459543,1.70150695783867,29.2724686851743
"001i000000NuQr7","93436","Lompoc",0,"LOMPOC","CA",34.6,-120.39,"",248.933396055994,247.245355547424,219.653787398776
"001i000000NuQR7","94556","Moraga",0,"MORAGA","CA",37.83,-122.1,"BayArea",9.18749846482977,17.9620286367295,27.7653648342902
"001i000000NuQr8","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071
"001i000000NuQR8","94103","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.41,"BayArea",10.5278738229048,0.768138634570924,26.9282362077284
"001i000000NuQr9","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337
"001i000000NuQR9","94901","San Rafael",0,"SAN RAFAEL","CA",37.97,-122.5,"BayArea",14.8353159184708,14.0652515659376,41.456418720137
"001i000000NuQra","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuQrA","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000NuQRa","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuQRA","92672","San Clemente",0,"SAN CLEMENTE","CA",33.42,-117.62,"SoCal",403.24517706791,404.524619687423,377.632906424253
"001i000000NuQrb","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000NuQrB","94945","Novato",0,"NOVATO","CA",38.13,-122.56,"BayArea",24.4057158144261,25.6037809545656,52.8641644561966
"001i000000NuQRb","94507","Alamo",0,"ALAMO","CA",37.84,-121.97,"BayArea",16.0326435413494,25.0676077456508,30.1957741198029
"001i000000NuQRB","94501","Alameda",0,"ALAMEDA","CA",37.77,-122.27,"BayArea",6.72605710496042,8.29765287100602,24.0605987512938
"001i000000NuQrc","94501","Alameda",0,"ALAMEDA","CA",37.77,-122.27,"BayArea",6.72605710496042,8.29765287100602,24.0605987512938
"001i000000NuQrC","94602","Oakland",0,"OAKLAND","CA",37.8,-122.21,"BayArea",5.42328875855118,11.679765526686,25.5659990310377
"001i000000NuQRc","94597","Walnut Creek",0,"WALNUT CREEK","CA",37.91,-122.07,"BayArea",10.8714039984126,21.3135833152469,33.478216861617
"001i000000NuQRC","94904","Kentfield",0,"GREENBRAE","CA",37.94,-122.56,"BayArea",17.0547206927588,13.6147574768686,41.224685450951
"001i000000NuQrd","94801","Richmond",0,"RICHMOND","CA",37.96,-122.38,"BayArea",9.1198997142101,12.9062158112997,38.3506165892091
"001i000000NuQrD","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuQRd","94526","Danville",0,"DANVILLE","CA",37.81,-121.97,"BayArea",16.4075682253372,24.792310574221,28.266852837662
"001i000000NuQRD","94114","San Francisco",0,"SAN FRANCISCO","CA",37.75,-122.43,"BayArea",12.2582855946992,1.87891697704485,26.323289239554
"001i000000NuQre","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337
"001i000000NuQrE","94028","Portola Valley",0,"PORTOLA VALLEY","CA",37.37,-122.21,"BayArea",34.4952855121951,30.4058402499175,4.92234098327783
"001i000000NuQRe","94523","Pleasant Hill",0,"PLEASANT HILL","CA",37.95,-122.07,"BayArea",11.9265339908786,22.647159080301,36.2131427110116
"001i000000NuQRE",NA,"Copenhagen",0,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000NuQrf","95687","Vacaville",0,"VACAVILLE","CA",38.35,-121.93,"BayArea",37.9721253325519,47.8683689479743,64.7932753000897
"001i000000NuQrF","94043","Mountain View",0,"MOUNTAIN VIEW","CA",37.41,-122.05,"BayArea",33.6693458735302,32.5088937915848,6.55979086933053
"001i000000NuQRf","94526","Danville",0,"DANVILLE","CA",37.81,-121.97,"BayArea",16.4075682253372,24.792310574221,28.266852837662
"001i000000NuQRF","94521","Concord",0,"CONCORD","CA",37.97,-121.96,"BayArea",17.9312170329513,28.5414644513028,38.8848330943668
"001i000000NuQrg","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000NuQrG","95014","Cupertino",0,"CUPERTINO","CA",37.3,-122.09,"BayArea",40.3331083791246,37.6344697010892,10.0472943787287
"001i000000NuQRg","94583","San Ramon",0,"SAN RAMON","CA",37.78,-121.99,"BayArea",16.0112918043363,23.5955559777547,25.9325795724686
"001i000000NuQRG","94134","San Francisco",0,"SAN FRANCISCO","CA",37.72,-122.41,"BayArea",13.0099740000216,3.94717805580572,23.9896282075542
"001i000000NuQrh","94956","Point Reyes Station",0,"POINT REYES STATION","CA",38.07,-122.86,"BayArea",35.5280963400695,31.3858003275704,58.2029645489087
"001i000000NuQrH","94304","Palo Alto",0,"PALO ALTO","CA",37.37,-122.18,"BayArea",34.6685818922127,31.070426385597,4.35886518578962
"001i000000NuQRh","94404","Foster City",0,"SAN MATEO","CA",37.55,-122.26,"BayArea",21.928454599696,17.9820950961676,9.64974579280707
"001i000000NuQRH","94116","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.48,"BayArea",14.823696764161,4.06622709296517,27.3822954569315
"001i000000NuQri","19106","Philadelphia",0,"PHILADELPHIA","PA",39.95,-75.16,"",2509.81718155564,2520.09630170522,2514.4867871035
"001i000000NuQrI","95160","San Jose",0,"SAN JOSE","CA",37.21,-121.86,"BayArea",50.5027446105658,49.8447136085713,22.7929149291744
"001i000000NuQRi","94582","Pleasanton",0,"SAN RAMON","CA",37.76,-121.93,"BayArea",19.5716415482008,26.9019595859877,26.1179104147823
"001i000000NuQRI","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuQrj","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207
"001i000000NuQrJ","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuQRj","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000NuQRJ","94122","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.48,"BayArea",14.0466687915003,3.39005414955431,28.4704499932337
"001i000000NuQrk","94087","Sunnyvale",0,"SUNNYVALE","CA",37.35,-122.03,"BayArea",37.9470498671125,36.477598038835,9.39074606203295
"001i000000NuQrK","94087","Sunnyvale",0,"SUNNYVALE","CA",37.35,-122.03,"BayArea",37.9470498671125,36.477598038835,9.39074606203295
"001i000000NuQRk","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuQRK","95050","Santa Clara",0,"SANTA CLARA","CA",37.34,-121.95,"BayArea",40.2546642404148,39.7438766511413,13.4780136659635
"001i000000NuQrl","94609","Oakland",0,"OAKLAND","CA",37.83,-122.26,"BayArea",2.56114449407199,9.57813721551399,28.0041157572816
"001i000000NuQrL","94087","Sunnyvale",0,"SUNNYVALE","CA",37.35,-122.03,"BayArea",37.9470498671125,36.477598038835,9.39074606203295
"001i000000NuQRl","08028","Glassboro",0,"GLASSBORO","NJ",39.7,-75.11,"",2516.13107320431,2526.38787041376,2520.59048459676
"001i000000NuQRL","94112","San Francisco",0,"SAN FRANCISCO","CA",37.72,-122.44,"BayArea",14.0912726525724,4.02497003481904,24.9436149267502
"001i000000NuQrm","94709","Berkeley",0,"BERKELEY","CA",37.87,-122.26,"BayArea",0.223632315497778,10.9498907917998,30.7279716014884
"001i000000NuQrM","94041","Mountain View",0,"MOUNTAIN VIEW","CA",37.38,-122.07,"BayArea",35.2844370011255,33.511339510573,6.39251374968563
"001i000000NuQRm","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuQRM","94127","San Francisco",0,"SAN FRANCISCO","CA",37.73,-122.45,"BayArea",13.9972589009244,3.56251011313712,25.8253693340928
"001i000000NuQrn","94939","Larkspur",0,"LARKSPUR","CA",37.93,-122.53,"BayArea",15.2878723262495,12.1691191745926,39.7904185793282
"001i000000NuQrN","94303","Palo Alto",0,"PALO ALTO","CA",37.45,-122.1,"BayArea",30.1716392094411,28.6353314708617,3.83879705499031
"001i000000NuQRn","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000NuQRN","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071
"001i000000NuQro","94546","Castro Valley",0,"CASTRO VALLEY","CA",37.7,-122.08,"BayArea",15.2301803321053,19.4153342109084,19.1276595772225
"001i000000NuQrO","95112","San Jose",0,"SAN JOSE","CA",37.34,-121.88,"BayArea",42.0255216907074,42.3416714281298,16.9666629085991
"001i000000NuQRo","94706","Albany",0,"ALBANY","CA",37.88,-122.29,"BayArea",1.79516991047637,10.1530615857088,31.7204135709412
"001i000000NuQRO","94118","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.46,"BayArea",12.4019864222514,2.11777574953375,28.9597886055229
"001i000000NuQrp","94618","Berkeley",0,"OAKLAND","CA",37.84,-122.23,"BayArea",2.54114741467251,11.3570821784751,28.4357271448556
"001i000000NuQrP","94025","Menlo Park",0,"MENLO PARK","CA",37.45,-122.17,"BayArea",29.2779844416343,26.4486620023269,1.26011037066595
"001i000000NuQRp","94804","Richmond",0,"RICHMOND","CA",37.92,-122.34,"BayArea",5.63751573558505,10.8908107469045,35.0701118667275
"001i000000NuQRP","94127","San Francisco",0,"SAN FRANCISCO","CA",37.73,-122.45,"BayArea",13.9972589009244,3.56251011313712,25.8253693340928
"001i000000NuQrq","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuQrQ","94306","Palo Alto",0,"PALO ALTO","CA",37.41,-122.13,"BayArea",32.4233229319557,29.9577531507803,2.50318720981883
"001i000000NuQRq","94002","Belmont",0,"BELMONT","CA",37.5,-122.3,"BayArea",25.4741059247941,20.2408099948549,8.72440359134647
"001i000000NuQRQ","94043","Mountain View",0,"MOUNTAIN VIEW","CA",37.41,-122.05,"BayArea",33.6693458735302,32.5088937915848,6.55979086933053
"001i000000NuQrr","94588","Pleasanton",0,"PLEASANTON","CA",37.67,-121.93,"BayArea",22.6797074383702,27.8821535855772,20.9437484556854
"001i000000NuQrR","94577","San Leandro",0,"SAN LEANDRO","CA",37.71,-122.16,"BayArea",12.1968972829682,15.0241185129883,19.2301125603601
"001i000000NuQRr","94602","Oakland",0,"OAKLAND","CA",37.8,-122.21,"BayArea",5.42328875855118,11.679765526686,25.5659990310377
"001i000000NuQRR","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665
"001i000000NuQrs","95605","West Sacramento",0,"WEST SACRAMENTO","CA",38.59,-121.54,"BayArea",63.5483396758817,73.9277025162968,87.0653020003317
"001i000000NuQrS","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000NuQRs","94109","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.42,"BayArea",10.1650201571744,0.949557293457745,28.4011479206665
"001i000000NuQRS","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045
"001i000000NuQrt","94546","Castro Valley",0,"CASTRO VALLEY","CA",37.7,-122.08,"BayArea",15.2301803321053,19.4153342109084,19.1276595772225
"001i000000NuQrT","94530","Plesant Hill",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuQRt","94803","Richmond",0,"EL SOBRANTE","CA",37.95,-122.26,"BayArea",5.74165752601624,14.9048429421851,36.1952926603601
"001i000000NuQRT","94904","Greenbrae",0,"GREENBRAE","CA",37.94,-122.56,"BayArea",17.0547206927588,13.6147574768686,41.224685450951
"001i000000NuQru","94402","San Mateo",0,"SAN MATEO","CA",37.52,-122.35,"BayArea",24.486958473553,18.1588330174725,11.7854711660089
"001i000000NuQrU","94040","Mountain View",0,"MOUNTAIN VIEW","CA",37.38,-122.08,"BayArea",35.1253859046453,33.1990982919325,5.94651134675897
"001i000000NuQRu","93940","Monterey",0,"MONTEREY","CA",36.6,-121.88,"BayArea",90.1265165255858,86.6699173814072,59.6854984539789
"001i000000NuQRU","94804","Richmond",0,"RICHMOND","CA",37.92,-122.34,"BayArea",5.63751573558505,10.8908107469045,35.0701118667275
"001i000000NuQrv","95695","Woodland",0,"WOODLAND","CA",38.71,-121.85,"BayArea",62.4469577642634,71.661378678608,90.0610411934783
"001i000000NuQrV","94116","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.48,"BayArea",14.823696764161,4.06622709296517,27.3822954569315
"001i000000NuQRv","94024","Los Altos",0,"LOS ALTOS","CA",37.34,-122.11,"BayArea",37.3886992874136,34.6817195988688,7.07513194303578
"001i000000NuQRV","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071
"001i000000NuQrw","94606","Oakland",0,"OAKLAND","CA",37.78,-122.24,"BayArea",6.13244808524747,9.92900610720149,24.4073017348323
"001i000000NuQrW","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000NuQRw","95132","San Jose",0,"SAN JOSE","CA",37.42,-121.77,"BayArea",40.9994216820586,43.3896016473424,21.7769070392889
"001i000000NuQRW","94133","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.41,"BayArea",9.34162797701077,1.7549387657711,28.7470055407322
"001i000000NuQrx","94705","Berkeley",0,"BERKELEY","CA",37.86,-122.24,"BayArea",1.2723077014902,11.4853829134071,29.8783364878991
"001i000000NuQrX","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuQRx","94704","Berkeley",0,"BERKELEY","CA",37.86,-122.25,"BayArea",0.795044508693507,11.0168416706884,29.9574142564323
"001i000000NuQRX","94901","San Rafael",0,"SAN RAFAEL","CA",37.97,-122.5,"BayArea",14.8353159184708,14.0652515659376,41.456418720137
"001i000000NuQry","94707","Berkeley",0,"BERKELEY","CA",37.9,-122.28,"BayArea",2.4949449025117,11.531582571248,32.9650786305347
"001i000000NuQrY","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000NuQRy","94708","Kensington",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuQRY","94103","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.41,"BayArea",10.5278738229048,0.768138634570924,26.9282362077284
"001i000000NuQrz","94131","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.44,"BayArea",13.1269097217201,2.70798361671258,26.0605342650374
"001i000000NuQrZ","94708","Kensington",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuQRz","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000NuQRZ","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000NuQs0","94525","Crockett",0,"CROCKETT","CA",38.04,-122.23,"BayArea",12.0896789221469,21.0226623047045,42.199239519345
"001i000000NuQS0","94563","Orinda",0,"ORINDA","CA",37.89,-122.19,"BayArea",4.21760725899991,14.8946835676591,31.7053143804234
"001i000000NuQs1","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuQS1","94549","Lafayette",0,"LAFAYETTE","CA",37.9,-122.11,"BayArea",8.58259710900944,19.0485961710886,32.5157124183763
"001i000000NuQs2","94611","Oakland",0,"OAKLAND","CA",37.83,-122.22,"BayArea",3.42069665065432,11.6243547342125,27.68567399962
"001i000000NuQS2","94595","Walnut Creek",0,"WALNUT CREEK","CA",37.86,-122.07,"BayArea",10.4714451890283,20.0628939513395,30.0677965626683
"001i000000NuQs3","K9A 0A9","Cobourg, ON",0,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000NuQS3","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuQs4","94111","San Francisco",0,"SAN FRANCISCO","CA",37.79,-122.39,"BayArea",8.8109595022274,1.96689136870345,27.633146984553
"001i000000NuQS4","94601","Oakland",0,"OAKLAND","CA",37.77,-122.21,"BayArea",7.2772708695614,11.5750283828649,23.5008494304489
"001i000000NuQs5","94601","Oakland",0,"OAKLAND","CA",37.77,-122.21,"BayArea",7.2772708695614,11.5750283828649,23.5008494304489
"001i000000NuQS5","94703","Berkeley",0,"BERKELEY","CA",37.86,-122.27,"BayArea",0.66943722545461,10.1032643240295,30.1448161983031
"001i000000NuQs6",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000NuQS6","94622","Oakland",0,"OAKLAND","CA",37.74,-122.19,"BayArea",9.61621819602107,12.9097927913101,21.3424990511423
"001i000000NuQs7",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000NuQS7","94708","Berkeley",0,"BERKELEY","CA",37.9,-122.26,"BayArea",2.28392621316163,12.2909736557185,32.7755996502164
"001i000000NuQs8","94609","Oakland",0,"OAKLAND","CA",37.83,-122.26,"BayArea",2.56114449407199,9.57813721551399,28.0041157572816
"001i000000NuQS8","94118","San Francisco",0,"SAN FRANCISCO","CA",37.78,-122.46,"BayArea",12.4019864222514,2.11777574953375,28.9597886055229
"001i000000NuQs9","94028","Portola Valley",0,"PORTOLA VALLEY","CA",37.37,-122.21,"BayArea",34.4952855121951,30.4058402499175,4.92234098327783
"001i000000NuQS9","94804","Richmond",0,"RICHMOND","CA",37.92,-122.34,"BayArea",5.63751573558505,10.8908107469045,35.0701118667275
"001i000000NuQsa","97330","Corvallis",0,"CORVALLIS","OR",44.63,-123.27,"",470.738516208444,476.13530465215,501.213078777756
"001i000000NuQsA","94133","San Francisco",0,"SAN FRANCISCO","CA",37.8,-122.41,"BayArea",9.34162797701077,1.7549387657711,28.7470055407322
"001i000000NuQSa","29576","Murrells Inlet",0,"MURRELLS INLET","SC",33.55,-79.05,"",2423.80862827171,2433.20052459923,2422.09198051637
"001i000000NuQSA","94556","Moraga",0,"MORAGA","CA",37.83,-122.1,"BayArea",9.18749846482977,17.9620286367295,27.7653648342902
"001i000000NuQsb","94112","San Francisco",0,"SAN FRANCISCO","CA",37.72,-122.44,"BayArea",14.0912726525724,4.02497003481904,24.9436149267502
"001i000000NuQsB","94912","Corte Madera",0,"SAN RAFAEL","CA",37.97,-122.5,"BayArea",14.8353159184708,14.0652515659376,41.456418720137
"001i000000NuQSb","94530","El Cerrito",0,"EL CERRITO","CA",37.91,-122.3,"BayArea",3.64049822620141,11.3834144537753,33.8645191554926
"001i000000NuQSB","94702","Berkeley",0,"BERKELEY","CA",37.86,-122.28,"BayArea",1.11842199270746,9.66045134067839,30.2529592034207
"001i000000NuQsc","94110","San Francisco",0,"SAN FRANCISCO","CA",37.74,-122.41,"BayArea",11.9590609597601,2.59097927902824,25.1492019756071
"001i000000NuQsC","94116","san francisco",0,"SAN FRANCISCO","CA",37.74,-122.48,"BayArea",14.823696764161,4.06622709296517,27.3822954569315
"001i000000NuQSc","95035","Milpitas",0,"MILPITAS","CA",37.44,-121.87,"BayArea",36.5001000585687,38.1412050910565,16.2747888686458
"001i000000NuQSC","94043","Mountain View",0,"MOUNTAIN VIEW","CA",37.41,-122.05,"BayArea",33.6693458735302,32.5088937915848,6.55979086933053
"001i000000NuQsd",NA,"TARINGA  4066",0,NA,NA,NA,NA,NA,NA,NA,NA
"001i000000NuQsD","94117","San Francisco",0,"SAN FRANCISCO","CA",37.76,-122.44,"BayArea",12.2431819773811,1.51457142503336,27.2019651549045
"001i000000NuQSd","94941","Mill Valley",0,"MILL VALLEY","CA",37.89,-122.56,"BayArea",16.3731030368975,10.9108303633542,38.3235882413876
"001i000000NuQSD","94121","San Francisco",0,"SAN FRANCISCO","CA",37.77,-122.49,"BayArea",14.1729519321968,3.76845098937539,29.3520779598956
